rule,feature_a,value_a,feature_b,value_b,support,support_rate,fraud_count,fraud_rate,global_fraud_rate,fraud_rate_diff,lift,order,strength,business_interpretation
card_entry_mode=TOKEN_IN_APP AND auth_result=AVS_PASS,card_entry_mode,TOKEN_IN_APP,auth_result,AVS_PASS,2074,0.02074,55,0.02651880424300868,0.02549,0.0010288042430086804,1.0403610923110507,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=AVS_PASS AND pin_verif_method=SIGNATURE,auth_result,AVS_PASS,pin_verif_method,SIGNATURE,3055,0.03055,81,0.026513911620294598,0.02549,0.0010239116202945993,1.040169149481938,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=QR_CODE AND auth_result=CVV_FAIL,card_entry_mode,QR_CODE,auth_result,CVV_FAIL,2039,0.02039,54,0.026483570377636097,0.02549,0.0009935703776360987,1.0389788300367242,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND card_entry_mode=MAGSTRIPE,payment_channel,POS_TERMINAL,card_entry_mode,MAGSTRIPE,2228,0.02228,59,0.026481149012567325,0.02549,0.0009911490125673258,1.0388838372917744,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Wednesday AND payment_channel=API_SERVER,day_name,Wednesday,payment_channel,API_SERVER,2077,0.02077,55,0.026480500722195474,0.02549,0.0009905007221954754,1.0388584041661622,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND merchant_country=CN,payment_channel,SMART_WATCH,merchant_country,CN,756,0.00756,20,0.026455026455026454,0.02549,0.0009650264550264548,1.0378590213819716,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Saturday AND payment_channel=IVR_PHONE,day_name,Saturday,payment_channel,IVR_PHONE,2080,0.0208,55,0.026442307692307692,0.02549,0.0009523076923076933,1.037360050698615,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=3DS_PASS AND pin_verif_method=SIGNATURE,auth_result,3DS_PASS,pin_verif_method,SIGNATURE,3179,0.03179,84,0.026423403586033345,0.02549,0.0009334035860333462,1.0366184223630186,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=CVV_FAIL AND pin_verif_method=SIGNATURE,auth_result,CVV_FAIL,pin_verif_method,SIGNATURE,3145,0.03145,83,0.026391096979332274,0.02549,0.0009010969793322755,1.0353509995814938,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_present=True AND payment_channel=ATM,card_present,True,payment_channel,ATM,4931,0.04931,130,0.026363820726019064,0.02549,0.0008738207260190652,1.0342809229509244,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_present=False AND payment_channel=POS_TERMINAL,card_present,False,payment_channel,POS_TERMINAL,9256,0.09256,244,0.026361279170267933,0.02549,0.0008712791702679343,1.0341812149967804,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=morning AND payment_channel=POS_TERMINAL,time_period,morning,payment_channel,POS_TERMINAL,3646,0.03646,96,0.026330224904004388,0.02549,0.0008402249040043892,1.0329629228718866,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND term_location=KIOSK,payment_channel,SMART_WATCH,term_location,KIOSK,2013,0.02013,53,0.026328862394436166,0.02549,0.000838862394436167,1.0329094701622663,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND card_entry_mode=CONTACTLESS,payment_channel,POS_TERMINAL,card_entry_mode,CONTACTLESS,2319,0.02319,61,0.02630444156964209,0.02549,0.0008144415696420895,1.03195141505069,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=US,payment_channel,ATM,merchant_country,US,723,0.00723,19,0.02627939142461964,0.02549,0.0007893914246196419,1.0309686710325476,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
cross_border=False AND merchant_country=BR,cross_border,False,merchant_country,BR,4114,0.04114,108,0.026251823043266894,0.02549,0.0007618230432668953,1.029887133906116,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
auth_result=CVV_PASS AND pin_verif_method=SIGNATURE,auth_result,CVV_PASS,pin_verif_method,SIGNATURE,3200,0.032,84,0.02625,0.02549,0.0007600000000000003,1.0298156139662613,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=False AND merchant_country=CN,cross_border,False,merchant_country,CN,3966,0.03966,104,0.026222894604135148,0.02549,0.0007328946041351495,1.028752240256381,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
cross_border=True AND merchant_country=CN,cross_border,True,merchant_country,CN,992,0.00992,26,0.02620967741935484,0.02549,0.000719677419354841,1.0282337159417356,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
day_name=Sunday AND payment_channel=POS_TERMINAL,day_name,Sunday,payment_channel,POS_TERMINAL,2023,0.02023,53,0.02619871478002966,0.02549,0.0007087147800296616,1.0278036398599317,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
tokenised=False AND payment_channel=MOBILE_APP,tokenised,False,payment_channel,MOBILE_APP,7835,0.07835,205,0.02616464582003829,0.02549,0.0006746458200382922,1.0264670780713336,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=False AND merchant_country=TH,cross_border,False,merchant_country,TH,4015,0.04015,105,0.026151930261519303,0.02549,0.0006619302615193043,1.0259682330921658,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
cross_border=True AND merchant_country=GB,cross_border,True,merchant_country,GB,958,0.00958,25,0.026096033402922755,0.02549,0.0006060334029227565,1.023775339463427,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=ATM AND merchant_country=BR,payment_channel,ATM,merchant_country,BR,729,0.00729,19,0.02606310013717421,0.02549,0.000573100137174213,1.0224833321763127,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
tokenised=False AND payment_channel=POS_TERMINAL,tokenised,False,payment_channel,POS_TERMINAL,7789,0.07789,203,0.026062395686224163,0.02549,0.0005723956862241641,1.0224556958110695,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=ID,payment_channel,ATM,merchant_country,ID,691,0.00691,18,0.02604920405209841,0.02549,0.0005592040520984096,1.0219381738759674,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=SMART_WATCH AND merchant_country=GB,payment_channel,SMART_WATCH,merchant_country,GB,692,0.00692,18,0.02601156069364162,0.02549,0.0005215606936416206,1.0204613846073605,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
auth_result=BIOMETRIC_FAIL AND pin_verif_method=ONLINE_PIN,auth_result,BIOMETRIC_FAIL,pin_verif_method,ONLINE_PIN,3005,0.03005,78,0.0259567387687188,0.02549,0.0004667387687188017,1.0183106617779052,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND merchant_country=CN,payment_channel,WEB_BROWSER,merchant_country,CN,734,0.00734,19,0.025885558583106268,0.02549,0.00039555858310626885,1.0155181868617602,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=IVR_PHONE AND merchant_country=US,payment_channel,IVR_PHONE,merchant_country,US,657,0.00657,17,0.0258751902587519,0.02549,0.0003851902587519024,1.0151114263927776,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=ATM AND merchant_country=IN,payment_channel,ATM,merchant_country,IN,696,0.00696,18,0.02586206896551724,0.02549,0.00037206896551724225,1.0145966640061688,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=SMART_WATCH AND merchant_country=DE,payment_channel,SMART_WATCH,merchant_country,DE,696,0.00696,18,0.02586206896551724,0.02549,0.00037206896551724225,1.0145966640061688,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_entry_mode=CONTACTLESS AND auth_result=CVV_PASS,card_entry_mode,CONTACTLESS,auth_result,CVV_PASS,2131,0.02131,55,0.025809479117785077,0.02549,0.0003194791177850778,1.0125335079554758,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_present=False AND payment_channel=ATM,card_present,False,payment_channel,ATM,9229,0.09229,238,0.025788276086249864,0.02549,0.000298276086249865,1.011701690319728,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=BIOMETRIC_PASS AND pin_verif_method=OFFLINE_PIN,auth_result,BIOMETRIC_PASS,pin_verif_method,OFFLINE_PIN,3103,0.03103,80,0.025781501772478246,0.02549,0.0002915017724782476,1.0114359267351216,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_present=False AND payment_channel=IVR_PHONE,card_present,False,payment_channel,IVR_PHONE,9277,0.09277,239,0.025762638784089683,0.02549,0.0002726387840896842,1.0106959114982221,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=False AND merchant_country=FR,cross_border,False,merchant_country,FR,4046,0.04046,104,0.02570439940682155,0.02549,0.00021439940682155267,1.0084111183531406,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
time_period=evening AND payment_channel=API_SERVER,time_period,evening,payment_channel,API_SERVER,2377,0.02377,61,0.02566259991586033,0.02549,0.000172599915860331,1.0067712795551327,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=CVV_PASS AND pin_verif_method=OFFLINE_PIN,auth_result,CVV_PASS,pin_verif_method,OFFLINE_PIN,3118,0.03118,80,0.025657472738935216,0.02549,0.00016747273893521694,1.0065701349131118,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=afternoon AND payment_channel=WEB_BROWSER,time_period,afternoon,payment_channel,WEB_BROWSER,3553,0.03553,91,0.025612158739093723,0.02549,0.0001221587390937244,1.0047924181676628,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND merchant_country=FR,payment_channel,MOBILE_APP,merchant_country,FR,703,0.00703,18,0.025604551920341393,0.02549,0.0001145519203413943,1.0044939945210434,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND card_entry_mode=TOKEN_IN_APP,payment_channel,POS_TERMINAL,card_entry_mode,TOKEN_IN_APP,2344,0.02344,60,0.025597269624573378,0.02549,0.00010726962457337924,1.0042083022586654,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=False AND merchant_country=JP,cross_border,False,merchant_country,JP,3989,0.03989,102,0.025570318375532714,0.02549,8.03183755327154e-05,1.0031509758937904,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
payment_channel=IVR_PHONE AND card_entry_mode=MAGSTRIPE,payment_channel,IVR_PHONE,card_entry_mode,MAGSTRIPE,2349,0.02349,60,0.02554278416347382,0.02549,5.278416347382145e-05,1.002070779265352,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND merchant_country=ZA,payment_channel,API_SERVER,merchant_country,ZA,745,0.00745,19,0.025503355704697986,0.02549,1.335570469798708e-05,1.0005239585993717,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
auth_result=CVV_FAIL AND pin_verif_method=ONLINE_PIN,auth_result,CVV_FAIL,pin_verif_method,ONLINE_PIN,3177,0.03177,81,0.025495750708215296,0.02549,5.750708215297717e-06,1.000225606442342,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=CHIP AND auth_result=BIOMETRIC_PASS,card_entry_mode,CHIP,auth_result,BIOMETRIC_PASS,2118,0.02118,54,0.025495750708215296,0.02549,5.750708215297717e-06,1.000225606442342,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=late_evening AND payment_channel=POS_TERMINAL,time_period,late_evening,payment_channel,POS_TERMINAL,1177,0.01177,30,0.025488530161427356,0.02549,-1.4698385726423513e-06,0.999942336658586,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND term_location=BRANCH_COUNTER,payment_channel,SMART_WATCH,term_location,BRANCH_COUNTER,2002,0.02002,51,0.025474525474525476,0.02549,-1.5474525474522965e-05,0.9993929177922902,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=AVS_FAIL AND pin_verif_method=NONE,auth_result,AVS_FAIL,pin_verif_method,NONE,3180,0.0318,81,0.02547169811320755,0.02549,-1.8301886792450317e-05,0.9992819973796606,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=night AND payment_channel=API_SERVER,time_period,night,payment_channel,API_SERVER,3535,0.03535,90,0.02545968882602546,0.02549,-3.031117397453778e-05,0.9988108601814618,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND merchant_country=FR,payment_channel,POS_TERMINAL,merchant_country,FR,668,0.00668,17,0.025449101796407185,0.02549,-4.0898203592813764e-05,0.9983955196707409,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=API_SERVER AND card_entry_mode=TOKEN_IN_APP,payment_channel,API_SERVER,card_entry_mode,TOKEN_IN_APP,2324,0.02324,59,0.025387263339070567,0.02549,-0.00010273666092943182,0.9959695307599281,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND card_entry_mode=MANUAL_KEYED,payment_channel,WEB_BROWSER,card_entry_mode,MANUAL_KEYED,2484,0.02484,63,0.025362318840579712,0.02549,-0.00012768115942028702,0.9949909313683685,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Friday AND payment_channel=ATM,day_name,Friday,payment_channel,ATM,1972,0.01972,50,0.02535496957403651,0.02549,-0.00013503042596348797,0.9947026117707537,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND card_entry_mode=TOKEN_IN_APP,payment_channel,ATM,card_entry_mode,TOKEN_IN_APP,2288,0.02288,58,0.025349650349650348,0.02549,-0.00014034965034965055,0.9944939329011514,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
tokenised=True AND payment_channel=MOBILE_APP,tokenised,True,payment_channel,MOBILE_APP,6481,0.06481,164,0.025304736923314305,0.02549,-0.000185263076685694,0.9927319310833388,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND term_location=WEARABLE_PAY,payment_channel,API_SERVER,term_location,WEARABLE_PAY,2055,0.02055,52,0.025304136253041364,0.02549,-0.00018586374695863522,0.9927083661452085,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=CONTACTLESS AND auth_result=BIOMETRIC_FAIL,card_entry_mode,CONTACTLESS,auth_result,BIOMETRIC_FAIL,2058,0.02058,52,0.025267249757045675,0.02549,-0.00022275024295432405,0.9912612694015566,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND merchant_country=GB,payment_channel,POS_TERMINAL,merchant_country,GB,713,0.00713,18,0.025245441795231416,0.02549,-0.0002445582047685829,0.9904057197030763,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
tokenised=True AND payment_channel=ATM,tokenised,True,payment_channel,ATM,6342,0.06342,160,0.02522863450015768,0.02549,-0.0002613654998423198,0.9897463515165822,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND term_location=KIOSK,payment_channel,POS_TERMINAL,term_location,KIOSK,2024,0.02024,51,0.025197628458498024,0.02549,-0.0002923715415019748,0.9885299512945479,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND card_entry_mode=MAGSTRIPE,payment_channel,API_SERVER,card_entry_mode,MAGSTRIPE,2421,0.02421,61,0.025196199917389507,0.02549,-0.0002938000826104917,0.9884739080968814,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND term_location=WEARABLE_PAY,payment_channel,POS_TERMINAL,term_location,WEARABLE_PAY,1985,0.01985,50,0.02518891687657431,0.02549,-0.0003010831234256904,0.9881881866055044,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=MANUAL_KEYED AND auth_result=CVV_FAIL,card_entry_mode,MANUAL_KEYED,auth_result,CVV_FAIL,2107,0.02107,53,0.025154247745609874,0.02549,-0.0003357522543901252,0.9868280794668448,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=TOKEN_IN_APP AND auth_result=CVV_FAIL,card_entry_mode,TOKEN_IN_APP,auth_result,CVV_FAIL,2107,0.02107,53,0.025154247745609874,0.02549,-0.0003357522543901252,0.9868280794668448,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
tokenised=True AND payment_channel=WEB_BROWSER,tokenised,True,payment_channel,WEB_BROWSER,6493,0.06493,163,0.02510395810873248,0.02549,-0.0003860418912675183,0.9848551631515293,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND term_location=ONLINE_PORTAL,payment_channel,API_SERVER,term_location,ONLINE_PORTAL,2072,0.02072,52,0.025096525096525095,0.02549,-0.0003934749034749038,0.9845635581218163,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Tuesday AND payment_channel=MOBILE_APP,day_name,Tuesday,payment_channel,MOBILE_APP,2076,0.02076,52,0.025048169556840076,0.02549,-0.00044183044315992265,0.9826665185107916,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Tuesday AND payment_channel=POS_TERMINAL,day_name,Tuesday,payment_channel,POS_TERMINAL,2116,0.02116,53,0.02504725897920605,0.02549,-0.00044274102079394986,0.9826307955749726,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=3DS_FAIL AND pin_verif_method=SIGNATURE,auth_result,3DS_FAIL,pin_verif_method,SIGNATURE,3039,0.03039,76,0.025008226390259954,0.02549,-0.0004817736097400445,0.9810995053063929,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
tokenised=False AND payment_channel=SMART_WATCH,tokenised,False,payment_channel,SMART_WATCH,7838,0.07838,196,0.025006379178361827,0.02549,-0.00048362082163817127,0.9810270372052502,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=AVS_FAIL AND pin_verif_method=OFFLINE_PIN,auth_result,AVS_FAIL,pin_verif_method,OFFLINE_PIN,3160,0.0316,79,0.025,0.02549,-0.0004899999999999974,0.9807767752059632,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=False AND merchant_country=SG,cross_border,False,merchant_country,SG,4003,0.04003,100,0.02498126405196103,0.02549,-0.00050873594803897,0.9800417438980397,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
auth_result=3DS_PASS AND pin_verif_method=OFFLINE_PIN,auth_result,3DS_PASS,pin_verif_method,OFFLINE_PIN,3086,0.03086,77,0.024951393389500972,0.02549,-0.0005386066104990268,0.978869885818006,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=night AND payment_channel=WEB_BROWSER,time_period,night,payment_channel,WEB_BROWSER,3608,0.03608,90,0.024944567627494457,0.02549,-0.0005454323725055422,0.9786021038640431,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND card_entry_mode=TOKEN_IN_APP,payment_channel,MOBILE_APP,card_entry_mode,TOKEN_IN_APP,2407,0.02407,60,0.024927295388450354,0.02549,-0.0005627046115496449,0.9779244954276326,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=FR,payment_channel,ATM,merchant_country,FR,682,0.00682,17,0.024926686217008796,0.02549,-0.0005633137829912024,0.9779005969795527,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_entry_mode=TOKEN_IN_APP AND auth_result=BIOMETRIC_FAIL,card_entry_mode,TOKEN_IN_APP,auth_result,BIOMETRIC_FAIL,2007,0.02007,50,0.02491280518186348,0.02549,-0.00057719481813652,0.9773560291040989,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Wednesday AND payment_channel=IVR_PHONE,day_name,Wednesday,payment_channel,IVR_PHONE,2049,0.02049,51,0.024890190336749635,0.02549,-0.0005998096632503641,0.9764688245095974,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND term_location=BRANCH_COUNTER,payment_channel,ATM,term_location,BRANCH_COUNTER,2011,0.02011,50,0.02486325211337643,0.02549,-0.0006267478866235701,0.9754120091556073,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=night AND payment_channel=SMART_WATCH,time_period,night,payment_channel,SMART_WATCH,3621,0.03621,90,0.024855012427506214,0.02549,-0.0006349875724937851,0.9750887574541474,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=afternoon AND payment_channel=API_SERVER,time_period,afternoon,payment_channel,API_SERVER,3623,0.03623,90,0.024841291747170854,0.02549,-0.0006487082528291443,0.9745504804696294,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
