night_ratio_30d,mcc_entropy_30d,distinct_merchants_7d,distinct_countries_30d,device_diversity_30d,decline_rate_30d,chargebacks_365d,credit_util_today,spending_trend,ip_score,txn_count_7d,txn_count_30d,txn_count_ratio_7d_30d,hour,log_mean_amount_30d,amount_to_mean_30d,log_amount_to_max_30d,amount_z_30d,night_unusual_score,currency,payment_channel,merchant_country,mcc,card_entry_mode,auth_result,pin_verif_method,recurring_flag,auth_characteristics,message_type,term_location,day_name,time_period,night_ratio_group,night_unusual_group,amount_to_max_group,ip_score_risk_group,decline_rate_risk_group,credit_util_risk_group,txn_count_7d_group,txn_velocity_group,very_low_mcc_entropy_flag,low_mcc_entropy_flag,low_night_ratio_flag,high_max_amount_30d_flag,low_spending_trend_flag,low_country_diversity_flag,night_transaction_flag,card_not_present_flag,cross_border_flag,tokenised_flag,low_mcc_entropy_x_low_night_ratio,low_mcc_entropy_x_low_night_ratio_x_card_not_present,low_mcc_entropy_x_high_max_amount_30d,low_mcc_entropy_x_low_spending_trend,low_night_ratio_x_high_max_amount_30d,low_night_ratio_x_night_transaction,low_mcc_entropy_x_card_not_present,cross_border_x_low_country_diversity,fraud,y_true,fraud_probability,y_pred,threshold,error_type
0.79,0.24,13,5,4,0.238,0,0.151,0.562,0.2162,30.0,278.0,0.10752688172043011,0,2.4336133554004498,8527.94649122807,0.4273546109456263,40503.412500000006,0.20999999999999996,IDR,ATM,SG,7591,CONTACTLESS,BIOMETRIC_FAIL,SIGNATURE,INSTALLMENT_PLAN,E_COMMERCE,0510-AdviceRsp,KIOSK,Tuesday,night,high,low,near_max,medium,medium,low,gt_20,very_low,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0.8041738230481694,1,0.66,TP
0.072,0.018,57,8,31,0.139,3,0.069,1.35,0.479,80.0,452.0,0.17660044150110377,0,1.8066480817218056,26681.538587848936,0.5122088926513743,71579.50660792952,0.928,USD,IVR_PHONE,IN,4632,TOKEN_IN_APP,3DS_PASS,OFFLINE_PIN,MOTO_MAIL,E_COMMERCE,0110-AuthRsp,WEARABLE_PAY,Tuesday,night,very_low,very_high,near_max,medium,medium,low,gt_20,very_low,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0.9971646636761023,1,0.66,TP
0.275,0.69,26,5,31,0.087,0,0.249,3.349,0.0511,22.0,56.0,0.38596491228070173,1,2.546315277916644,8347.53213166144,0.38217760586052246,43828.29218106996,0.725,EUR,POS_TERMINAL,ZA,3301,CHIP,AVS_PASS,SIGNATURE,RECURRING_SUBSCRIPTION,FALLBACK_MAG,0200-FinReq,KIOSK,Tuesday,night,low,high,below_half_max,low,low,low,gt_20,low,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9302978681010008,1,0.66,TP
0.003,0.49,79,4,18,0.142,0,1.622,2.153,0.3034,59.0,331.0,0.17771084337349397,2,1.840549633397487,14834.169841269842,0.44210494389168326,41533.32,0.997,USD,MOBILE_APP,IN,4721,MAGSTRIPE,AVS_FAIL,SIGNATURE,SINGLE_PURCHASE,FALLBACK_MAG,0420-RepeatRev,MOBILE_APP,Tuesday,night,very_low,very_high,near_max,medium,medium,very_high,gt_20,very_low,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.962605072643274,1,0.66,TP
0.372,1.201,63,1,25,0.075,0,0.1,0.57,0.2078,60.0,178.0,0.33519553072625696,2,1.969905654611529,6821.835425383542,0.28558624042430064,19562.556,0.628,GBP,API_SERVER,TH,3277,CONTACTLESS,CVV_PASS,SIGNATURE,INSTALLMENT_PLAN,FALLBACK_MAG,0100-AuthReq,POS_TERMINAL,Tuesday,night,medium,high,below_half_max,medium,low,low,gt_20,low,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.954351313950784,1,0.66,TP
0.12,0.625,76,1,4,0.036,0,1.3,2.614,0.4989,67.0,402.0,0.1662531017369727,3,2.0869135565185366,23102.1141439206,0.6622479861510506,72732.8046875,0.88,JPY,IVR_PHONE,US,5401,CHIP,3DS_PASS,SIGNATURE,RECURRING_SUBSCRIPTION,FORCE_POST,0420-RepeatRev,KIOSK,Tuesday,night,low,high,near_max,medium,low,very_high,gt_20,very_low,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.9764209895049027,1,0.66,TP
0.078,0.017,37,17,6,0.45,0,0.46,1.128,0.322,53.0,256.0,0.20622568093385213,3,1.9300710850255671,9525.577648766328,0.30761497061841214,32169.28431372549,0.922,EUR,MOBILE_APP,ID,7180,QR_CODE,3DS_PASS,OFFLINE_PIN,MOTO_MAIL,MOBILE_TOKEN,0500-Advice,MOBILE_APP,Tuesday,night,very_low,very_high,below_half_max,medium,high,medium,gt_20,low,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0.9685425674488092,1,0.66,TP
0.494,0.345,69,2,3,0.154,0,0.436,1.778,0.3873,45.0,49.0,0.9,4,1.8625285401162623,13165.670807453414,0.3898591138576347,35033.669421487604,0.506,CAD,ATM,HK,7686,QR_CODE,AVS_PASS,ONLINE_PIN,RECURRING_SUBSCRIPTION,MOBILE_TOKEN,0510-AdviceRsp,CALL_CENTER,Tuesday,night,medium,medium,below_half_max,medium,medium,medium,gt_20,high,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9260929069908131,1,0.66,TP
0.329,1.452,49,5,7,0.327,0,0.554,0.172,0.2663,58.0,206.0,0.28019323671497587,4,2.6851226964585053,6913.640518417463,0.40586959561884983,40698.919678714854,0.671,GBP,ATM,JP,7719,QR_CODE,CVV_FAIL,ONLINE_PIN,INSTALLMENT_PLAN,FALLBACK_MAG,0400-Reversal,MOBILE_APP,Tuesday,night,medium,high,near_max,medium,high,medium,gt_20,low,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.7641874451856379,1,0.66,TP
0.338,0.731,47,11,11,0.164,0,1.141,0.572,0.2139,66.0,310.0,0.21221864951768488,4,2.063058062429312,23558.598475222363,0.6200497470412282,92238.45771144281,0.6619999999999999,THB,MOBILE_APP,CA,3297,MAGSTRIPE,AVS_FAIL,SIGNATURE,RECURRING_SUBSCRIPTION,CARD_PRESENT,0110-AuthRsp,MOBILE_APP,Tuesday,night,medium,high,near_max,medium,medium,very_high,gt_20,low,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.918301334320416,1,0.66,TP
0.307,0.989,83,7,25,0.161,0,1.765,0.385,0.4203,96.0,296.0,0.32323232323232326,4,1.9892432737616872,18587.90287277702,0.4725140752830662,65638.28985507246,0.6930000000000001,EUR,API_SERVER,FR,3324,QR_CODE,CVV_FAIL,OFFLINE_PIN,SINGLE_PURCHASE,FALLBACK_MAG,0200-FinReq,CALL_CENTER,Tuesday,night,medium,high,near_max,medium,medium,very_high,gt_20,low,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.8645212243928643,1,0.66,TP
0.234,1.297,59,6,4,0.143,0,1.567,1.769,0.5051,15.0,392.0,0.03816793893129771,8,1.944480556245719,13663.440629470671,0.33005226946391647,38508.65322580645,0.0,USD,IVR_PHONE,US,5721,MAGSTRIPE,CVV_FAIL,OFFLINE_PIN,MOTO_PHONE,CRYPTOGRAM_PRESENT,0200-FinReq,MOBILE_APP,Tuesday,morning,low,not_night,below_half_max,high,medium,very_high,11_20,very_low,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9034305841576638,1,0.66,TP
0.161,0.674,55,10,22,0.119,0,0.756,0.48,0.1833,85.0,456.0,0.18599562363238512,9,2.349468678892896,8682.901717557252,0.3249568879568595,25204.246537396124,0.0,USD,MOBILE_APP,JP,7773,MAGSTRIPE,CVV_PASS,NONE,INSTALLMENT_PLAN,MOBILE_TOKEN,0100-AuthReq,BRANCH_COUNTER,Tuesday,morning,low,not_night,below_half_max,low,medium,high,gt_20,very_low,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.990306660158384,1,0.66,TP
0.4,0.613,41,2,6,0.132,3,1.296,1.203,0.4658,8.0,442.0,0.01805869074492099,9,2.3608540011180215,16399.58962264151,0.8227364138783773,66093.55513307985,0.0,VND,IVR_PHONE,VN,5784,CHIP,CVV_PASS,NONE,SINGLE_PURCHASE,CARD_PRESENT,0500-Advice,KIOSK,Tuesday,morning,medium,not_night,above_max,medium,medium,very_high,6_10,very_low,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9110211226473112,1,0.66,TP
0.06,0.724,30,3,35,0.175,8,0.823,2.265,0.4653,61.0,457.0,0.1331877729257642,10,2.186051276738094,15204.976404494382,0.5767965156853965,59610.74449339208,0.0,EUR,SMART_WATCH,PH,4757,QR_CODE,CVV_PASS,OFFLINE_PIN,INSTALLMENT_PLAN,E_COMMERCE,0200-FinReq,MOBILE_APP,Tuesday,morning,very_low,not_night,near_max,medium,medium,high,gt_20,very_low,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.9280681676977224,1,0.66,TP
0.411,0.557,91,5,9,0.106,0,0.194,2.132,0.4027,21.0,456.0,0.045951859956236324,10,2.428336298299606,1012.2592592592594,0.04846914429626223,5119.946428571428,0.0,EUR,IVR_PHONE,GB,3233,CONTACTLESS,3DS_PASS,OFFLINE_PIN,MOTO_MAIL,FORCE_POST,0500-Advice,WEARABLE_PAY,Tuesday,morning,medium,not_night,below_half_max,medium,medium,low,gt_20,very_low,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.941481128227949,1,0.66,TP
0.028,0.49,83,3,26,0.103,6,1.402,0.121,0.2774,99.0,465.0,0.21244635193133046,14,2.0082140323914683,22168.01476510067,0.9903735644627046,58149.73943661971,0.0,EUR,WEB_BROWSER,US,4527,QR_CODE,3DS_PASS,ONLINE_PIN,SINGLE_PURCHASE,CRYPTOGRAM_PRESENT,0210-FinRsp,WEARABLE_PAY,Tuesday,afternoon,very_low,not_night,above_max,medium,medium,very_high,gt_20,low,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.975844982910679,1,0.66,TP
0.197,0.431,78,4,38,0.151,0,0.046,0.888,0.1857,99.0,164.0,0.6,14,2.192770226986839,21865.63950892857,0.5997368335481409,60841.04658385093,0.0,USD,SMART_WATCH,CN,7901,CONTACTLESS,AVS_PASS,ONLINE_PIN,SINGLE_PURCHASE,CRYPTOGRAM_PRESENT,0100-AuthReq,WEARABLE_PAY,Tuesday,afternoon,low,not_night,near_max,low,medium,low,gt_20,medium,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9916208395428568,1,0.66,TP
0.248,0.981,48,1,11,0.171,0,1.596,1.014,0.259,88.0,455.0,0.19298245614035087,15,2.166765369851511,17123.331042382586,0.49116341624277277,41870.85434173669,0.0,USD,POS_TERMINAL,MY,3125,TOKEN_IN_APP,CVV_PASS,NONE,MOTO_MAIL,FALLBACK_MAG,0100-AuthReq,CALL_CENTER,Tuesday,afternoon,low,not_night,near_max,medium,medium,very_high,gt_20,very_low,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9366897265978588,1,0.66,TP
0.166,0.391,69,14,10,0.208,0,0.593,0.619,0.232,1.0,1.0,0.5,15,2.0476928433652555,21160.729032258063,0.7302647954532933,65858.99598393573,0.0,INR,IVR_PHONE,VN,3276,CONTACTLESS,BIOMETRIC_FAIL,ONLINE_PIN,SINGLE_PURCHASE,CARD_PRESENT,0400-Reversal,WEARABLE_PAY,Tuesday,afternoon,low,not_night,above_max,medium,medium,medium,0_1,low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9228510018702824,1,0.66,TP
0.158,0.627,51,5,1,0.088,0,0.784,1.468,0.3756,56.0,484.0,0.1154639175257732,16,1.8687205103641833,19093.89660493827,0.5506035269483014,24307.066797642437,0.0,USD,API_SERVER,CA,5728,TOKEN_IN_APP,BIOMETRIC_PASS,ONLINE_PIN,RECURRING_SUBSCRIPTION,FALLBACK_MAG,0110-AuthRsp,KIOSK,Tuesday,afternoon,low,not_night,near_max,medium,low,high,gt_20,very_low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.90535388658937,1,0.66,TP
0.376,0.209,91,1,21,0.131,9,1.592,1.125,0.2905,18.0,315.0,0.056962025316455694,17,1.979621206397625,5206.664364640884,0.15293750899785244,16458.519650655024,0.0,USD,POS_TERMINAL,KR,4949,MAGSTRIPE,BIOMETRIC_FAIL,OFFLINE_PIN,INSTALLMENT_PLAN,CRYPTOGRAM_PRESENT,0420-RepeatRev,CALL_CENTER,Tuesday,afternoon,medium,not_night,below_half_max,medium,medium,very_high,11_20,very_low,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0.9731560335140484,1,0.66,TP
0.352,1.309,114,4,14,0.169,5,0.701,0.933,0.479,86.0,367.0,0.23369565217391305,17,1.827769906751088,14078.159163987139,0.35202722962205346,40350.65898617511,0.0,USD,POS_TERMINAL,AU,3344,CONTACTLESS,3DS_PASS,SIGNATURE,MOTO_MAIL,FALLBACK_MAG,0100-AuthReq,ONLINE_PORTAL,Tuesday,afternoon,medium,not_night,below_half_max,medium,medium,high,gt_20,low,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.7397939838737077,1,0.66,TP
0.019,0.579,109,2,1,0.056,0,1.024,2.835,0.3204,39.0,98.0,0.3939393939393939,18,2.2905125117597764,2534.0131578947367,0.19042667390899146,10257.036885245901,0.0,EUR,WEB_BROWSER,CN,7470,MANUAL_KEYED,AVS_FAIL,ONLINE_PIN,MOTO_MAIL,CARD_PRESENT,0500-Advice,WEARABLE_PAY,Tuesday,evening,very_low,not_night,below_half_max,medium,low,very_high,gt_20,low,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.9604286048802112,1,0.66,TP
0.111,0.848,22,2,6,0.264,0,0.157,1.15,0.0973,44.0,430.0,0.10208816705336426,19,2.048982334195127,8420.466494845361,0.5200168970676399,28162.094827586203,0.0,JPY,POS_TERMINAL,JP,5500,QR_CODE,AVS_PASS,ONLINE_PIN,MOTO_PHONE,MOBILE_TOKEN,0420-RepeatRev,BRANCH_COUNTER,Tuesday,evening,low,not_night,near_max,low,medium,low,gt_20,very_low,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.948700304407366,1,0.66,TP
0.008,0.757,35,18,17,0.238,0,0.376,1.799,0.0727,7.0,77.0,0.08974358974358974,19,2.1400661634962708,1251.6882352941177,0.047631413273119795,5111.466346153846,0.0,USD,POS_TERMINAL,GB,7179,CHIP,BIOMETRIC_FAIL,NONE,MOTO_MAIL,FALLBACK_MAG,0200-FinReq,MOBILE_APP,Tuesday,evening,very_low,not_night,below_half_max,low,medium,medium,6_10,very_low,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.7157840710706103,1,0.66,TP
0.131,1.002,71,11,36,0.07,0,1.809,1.006,0.1103,88.0,285.0,0.3076923076923077,19,1.969905654611529,13983.124128312413,0.38207560507519117,46847.11682242991,0.0,USD,WEB_BROWSER,ZA,4240,MAGSTRIPE,3DS_PASS,ONLINE_PIN,MOTO_PHONE,MOBILE_TOKEN,0510-AdviceRsp,MOBILE_APP,Tuesday,evening,low,not_night,below_half_max,low,low,very_high,gt_20,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.8436302469919803,1,0.66,TP
0.339,0.328,2,7,24,0.103,0,1.826,1.273,0.1,62.0,82.0,0.7469879518072289,19,2.252343876557299,19932.649842271294,0.6248772567059497,77367.75102040815,0.0,GBP,MOBILE_APP,KR,4466,MANUAL_KEYED,BIOMETRIC_PASS,SIGNATURE,MOTO_PHONE,FALLBACK_MAG,0510-AdviceRsp,POS_TERMINAL,Tuesday,evening,medium,not_night,near_max,low,medium,very_high,gt_20,medium,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.9443572179013316,1,0.66,TP
0.145,1.316,87,1,25,0.079,0,1.026,0.903,0.2677,21.0,390.0,0.05370843989769821,21,2.3933394562625097,6158.672146118723,0.2715020191722883,12818.918250950572,0.0,KRW,IVR_PHONE,US,3115,TOKEN_IN_APP,3DS_PASS,NONE,SINGLE_PURCHASE,CARD_PRESENT,0100-AuthReq,BRANCH_COUNTER,Tuesday,evening,low,not_night,below_half_max,medium,low,very_high,gt_20,very_low,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.8710718194372179,1,0.66,TP
0.063,1.534,6,10,1,0.187,2,0.352,1.713,0.0191,8.0,169.0,0.047058823529411764,1,2.231089091288976,4216.404940923738,0.16997225787146106,17365.672566371686,0.937,EUR,SMART_WATCH,IN,5309,TOKEN_IN_APP,BIOMETRIC_FAIL,ONLINE_PIN,RECURRING_SUBSCRIPTION,MOBILE_TOKEN,0100-AuthReq,MOBILE_APP,Wednesday,night,very_low,very_high,below_half_max,low,medium,medium,6_10,very_low,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0.8967496512580894,1,0.66,TP
0.174,0.311,47,9,12,0.232,0,1.611,0.159,0.6221,62.0,101.0,0.6078431372549019,4,2.2752138961979136,19873.22507708119,0.7690679108453204,86320.42410714286,0.8260000000000001,USD,API_SERVER,CN,3040,CHIP,BIOMETRIC_PASS,NONE,INSTALLMENT_PLAN,FORCE_POST,0200-FinReq,WEARABLE_PAY,Wednesday,night,low,high,above_max,high,medium,very_high,gt_20,medium,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0.9780509488697128,1,0.66,TP
0.263,1.761,60,12,18,0.176,0,0.694,0.817,0.0735,30.0,218.0,0.136986301369863,5,2.637627736805664,8421.69599427754,0.4121108490901189,58568.323383084586,0.737,USD,API_SERVER,FR,5014,CONTACTLESS,BIOMETRIC_PASS,ONLINE_PIN,SINGLE_PURCHASE,CARD_PRESENT,0420-RepeatRev,WEARABLE_PAY,Wednesday,night,low,high,near_max,low,medium,high,gt_20,very_low,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0.8312317446599209,1,0.66,TP
0.396,0.295,56,9,16,0.221,0,1.237,0.463,0.1736,63.0,136.0,0.45985401459854014,5,2.336019869080283,10917.659574468085,0.46021361364832036,53244.93396226415,0.604,CAD,ATM,US,4216,MANUAL_KEYED,3DS_PASS,OFFLINE_PIN,MOTO_PHONE,E_COMMERCE,0500-Advice,KIOSK,Wednesday,night,medium,high,near_max,low,medium,very_high,gt_20,low,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0.9322058974248536,1,0.66,TP
0.07,0.497,39,1,39,0.072,0,0.503,1.105,0.2923,0.0,1.0,0.0,7,1.8389610707123492,18820.243243243243,0.8370163412812017,47349.616,0.0,INR,ATM,BR,4010,CONTACTLESS,BIOMETRIC_PASS,ONLINE_PIN,INSTALLMENT_PLAN,FALLBACK_MAG,0400-Reversal,KIOSK,Wednesday,morning,very_low,not_night,above_max,medium,low,medium,0_1,very_low,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.9479280146185484,1,0.66,TP
0.336,0.0,78,17,16,0.141,0,0.173,0.309,0.4073,73.0,393.0,0.18527918781725888,7,1.864080130807681,6585.066666666667,0.19202209394545236,21234.115,0.0,USD,IVR_PHONE,DE,3182,QR_CODE,3DS_FAIL,OFFLINE_PIN,MOTO_MAIL,MOBILE_TOKEN,0420-RepeatRev,BRANCH_COUNTER,Wednesday,morning,medium,not_night,below_half_max,medium,medium,low,gt_20,very_low,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0.9817593900313036,1,0.66,TP
0.604,0.723,40,3,19,0.146,0,0.528,1.837,0.517,8.0,189.0,0.042105263157894736,10,1.9473377010464987,23200.332382310982,0.6511627489622217,79719.76470588233,0.0,USD,IVR_PHONE,GB,5730,MANUAL_KEYED,3DS_PASS,SIGNATURE,INSTALLMENT_PLAN,FALLBACK_MAG,0510-AdviceRsp,BRANCH_COUNTER,Wednesday,morning,high,not_night,near_max,high,medium,medium,6_10,very_low,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.8262646432499565,1,0.66,TP
0.058,0.936,99,4,10,0.142,1,0.84,0.113,0.2411,54.0,379.0,0.14210526315789473,10,1.9095425048844386,473.28740740740744,0.03086945509399344,871.2950819672132,0.0,CAD,POS_TERMINAL,HK,5844,CHIP,3DS_FAIL,NONE,INSTALLMENT_PLAN,MOBILE_TOKEN,0400-Reversal,WEARABLE_PAY,Wednesday,morning,very_low,not_night,below_half_max,medium,medium,high,gt_20,very_low,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.988663475279266,1,0.66,TP
0.231,0.131,4,1,22,0.194,0,1.066,2.512,0.2578,32.0,100.0,0.31683168316831684,10,2.2491843162669305,8141.304852320675,0.3196453746209416,36230.55868544602,0.0,JPY,MOBILE_APP,IN,5201,TOKEN_IN_APP,CVV_PASS,OFFLINE_PIN,INSTALLMENT_PLAN,FALLBACK_MAG,0110-AuthRsp,MOBILE_APP,Wednesday,morning,low,not_night,below_half_max,medium,medium,very_high,gt_20,low,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.936461119449398,1,0.66,TP
0.334,0.276,44,6,14,0.052,3,1.236,1.426,0.3679,90.0,182.0,0.4918032786885246,10,1.9530276168241774,10767.841134751774,0.28228280330473104,34039.11659192825,0.0,CAD,IVR_PHONE,GB,3151,CONTACTLESS,3DS_FAIL,OFFLINE_PIN,INSTALLMENT_PLAN,E_COMMERCE,0200-FinReq,WEARABLE_PAY,Wednesday,morning,medium,not_night,below_half_max,medium,low,very_high,gt_20,low,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0.9855100104440252,1,0.66,TP
0.071,0.449,71,3,29,0.393,0,1.674,0.376,0.3791,49.0,418.0,0.11694510739856802,11,1.8261608959453874,17755.574879227053,0.42105654432280054,50576.564220183485,0.0,USD,MOBILE_APP,AE,5425,CONTACTLESS,BIOMETRIC_FAIL,NONE,MOTO_MAIL,E_COMMERCE,0510-AdviceRsp,POS_TERMINAL,Wednesday,morning,very_low,not_night,near_max,medium,high,very_high,gt_20,very_low,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.9665990881012048,1,0.66,TP
0.882,0.259,14,7,2,0.118,0,0.603,0.66,0.1649,32.0,285.0,0.11188811188811189,11,3.0402275134405423,2037.830224772836,0.16589246585520234,16901.23809523809,0.0,CAD,WEB_BROWSER,CA,4763,TOKEN_IN_APP,AVS_FAIL,SIGNATURE,SINGLE_PURCHASE,CARD_PRESENT,0110-AuthRsp,ONLINE_PORTAL,Wednesday,morning,high,not_night,below_half_max,low,medium,high,gt_20,very_low,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0.8174667293562374,1,0.66,TP
0.051,0.834,50,8,21,0.107,0,1.614,0.311,0.2035,40.0,173.0,0.22988505747126436,11,2.2925347571405443,746.769696969697,0.03865048965631321,3516.247619047619,0.0,USD,MOBILE_APP,SG,3323,MANUAL_KEYED,BIOMETRIC_FAIL,SIGNATURE,MOTO_MAIL,CARD_PRESENT,0200-FinReq,POS_TERMINAL,Wednesday,morning,very_low,not_night,below_half_max,medium,medium,very_high,gt_20,low,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9791264608812448,1,0.66,TP
0.172,0.39,21,3,19,0.179,0,0.911,0.353,0.1509,40.0,49.0,0.8,12,1.9530276168241774,17549.16879432624,0.4743250736124268,57811.02336448599,0.0,GBP,IVR_PHONE,PH,4294,QR_CODE,AVS_PASS,SIGNATURE,SINGLE_PURCHASE,E_COMMERCE,0400-Reversal,ONLINE_PORTAL,Wednesday,afternoon,low,not_night,near_max,low,medium,very_high,gt_20,medium,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.9970403459424204,1,0.66,TP
0.133,0.037,105,3,28,0.183,3,0.281,1.262,0.4773,46.0,417.0,0.11004784688995216,15,1.9125010869241836,22920.7976366322,0.689793270327778,57469.64074074074,0.0,AUD,SMART_WATCH,GB,3175,CHIP,BIOMETRIC_FAIL,SIGNATURE,RECURRING_SUBSCRIPTION,FORCE_POST,0100-AuthReq,WEARABLE_PAY,Wednesday,afternoon,low,not_night,near_max,medium,medium,low,gt_20,very_low,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.9817476105067284,1,0.66,TP
0.131,1.129,24,1,18,0.111,0,0.212,0.448,0.3981,27.0,192.0,0.13989637305699482,16,2.462149662665384,3897.8201193520886,0.2675160474086209,4915.1290322580635,0.0,JPY,SMART_WATCH,ZA,7667,MAGSTRIPE,CVV_FAIL,OFFLINE_PIN,MOTO_PHONE,FORCE_POST,0400-Reversal,ONLINE_PORTAL,Wednesday,afternoon,low,not_night,below_half_max,medium,medium,low,gt_20,very_low,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9155825672195684,1,0.66,TP
0.012,0.485,24,4,40,0.127,0,1.115,0.681,0.3436,26.0,305.0,0.08496732026143791,17,1.7967470107390942,26915.57545605307,0.5873112586877953,36801.78911564626,0.0,USD,SMART_WATCH,PH,5709,MANUAL_KEYED,BIOMETRIC_FAIL,ONLINE_PIN,SINGLE_PURCHASE,E_COMMERCE,0420-RepeatRev,BRANCH_COUNTER,Wednesday,afternoon,very_low,not_night,near_max,medium,medium,very_high,gt_20,very_low,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9178029102117008,1,0.66,TP
0.037,0.419,41,5,12,0.098,0,0.611,1.832,0.8291,8.0,424.0,0.018823529411764704,17,2.5937610547000824,2459.65620328849,0.20233458348650854,10786.17049180328,0.0,USD,API_SERVER,ID,5825,MANUAL_KEYED,AVS_FAIL,ONLINE_PIN,SINGLE_PURCHASE,E_COMMERCE,0500-Advice,WEARABLE_PAY,Wednesday,afternoon,very_low,not_night,below_half_max,very_high,low,high,6_10,very_low,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9890143295808458,1,0.66,TP
0.031,0.292,73,5,7,0.055,0,0.043,4.098,0.4769,22.0,487.0,0.045081967213114756,18,2.149433913499871,2134.1759906759908,0.08314568741174157,7094.437984496123,0.0,USD,SMART_WATCH,CA,7455,TOKEN_IN_APP,3DS_FAIL,NONE,SINGLE_PURCHASE,E_COMMERCE,0420-RepeatRev,KIOSK,Wednesday,evening,very_low,not_night,below_half_max,medium,low,low,gt_20,very_low,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0.942712391244299,1,0.66,TP
0.01,0.758,16,7,7,0.051,0,1.577,0.941,0.2012,5.0,222.0,0.02242152466367713,21,2.0228711901914416,22635.564814814814,0.6808150758022473,47665.267409470755,0.0,CHF,ATM,GB,7520,CHIP,3DS_FAIL,OFFLINE_PIN,MOTO_PHONE,CARD_PRESENT,0200-FinReq,CALL_CENTER,Wednesday,evening,very_low,not_night,near_max,medium,low,very_high,2_5,very_low,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9702992754911866,1,0.66,TP
