rule,feature_a,value_a,feature_b,value_b,support,support_rate,fraud_count,fraud_rate,global_fraud_rate,fraud_rate_diff,lift,order,strength,business_interpretation
payment_channel=WEB_BROWSER AND merchant_country=KR,payment_channel,WEB_BROWSER,merchant_country,KR,525,0.0075,14,0.02666666666666667,0.025471428571428572,0.0011952380952380964,1.0469246588147318,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
auth_result=BIOMETRIC_PASS AND pin_verif_method=OFFLINE_PIN,auth_result,BIOMETRIC_PASS,pin_verif_method,OFFLINE_PIN,2176,0.031085714285714286,58,0.02665441176470588,0.025471428571428572,0.0011829831932773094,1.0464435353502028,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Tuesday AND payment_channel=MOBILE_APP,day_name,Tuesday,payment_channel,MOBILE_APP,1428,0.0204,38,0.02661064425770308,0.025471428571428572,0.0011392156862745084,1.0447252372626,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=CHIP AND auth_result=3DS_FAIL,card_entry_mode,CHIP,auth_result,3DS_FAIL,1429,0.020414285714285715,38,0.026592022393282014,0.025471428571428572,0.0011205938218534425,1.043994148923018,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
tokenised=False AND payment_channel=SMART_WATCH,tokenised,False,payment_channel,SMART_WATCH,5491,0.07844285714285715,146,0.026588963758878165,0.025471428571428572,0.0011175351874495934,1.0438740679312797,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND card_entry_mode=CHIP,payment_channel,SMART_WATCH,card_entry_mode,CHIP,1694,0.0242,45,0.026564344746162927,0.025471428571428572,0.0010929161747343548,1.0429075335005076,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND card_entry_mode=TOKEN_IN_APP,payment_channel,ATM,card_entry_mode,TOKEN_IN_APP,1584,0.02262857142857143,42,0.026515151515151516,0.025471428571428572,0.001043722943722944,1.0409762232532844,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND card_entry_mode=TOKEN_IN_APP,payment_channel,API_SERVER,card_entry_mode,TOKEN_IN_APP,1622,0.023171428571428572,43,0.02651048088779285,0.025471428571428572,0.0010390523163642772,1.0407928559425124,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=QR_CODE AND auth_result=AVS_PASS,card_entry_mode,QR_CODE,auth_result,AVS_PASS,1434,0.020485714285714284,38,0.026499302649930265,0.025471428571428572,0.0010278740785016928,1.040354001960246,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND merchant_country=ZA,payment_channel,API_SERVER,merchant_country,ZA,529,0.007557142857142857,14,0.026465028355387523,0.025471428571428572,0.000993599783958951,1.0390084043057357,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=SMART_WATCH AND merchant_country=BR,payment_channel,SMART_WATCH,merchant_country,BR,529,0.007557142857142857,14,0.026465028355387523,0.025471428571428572,0.000993599783958951,1.0390084043057357,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=IVR_PHONE AND card_entry_mode=MAGSTRIPE,payment_channel,IVR_PHONE,card_entry_mode,MAGSTRIPE,1625,0.023214285714285715,43,0.02646153846153846,0.025471428571428572,0.000990109890109888,1.0388713922084645,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
tokenised=False AND payment_channel=POS_TERMINAL,tokenised,False,payment_channel,POS_TERMINAL,5445,0.07778571428571429,144,0.026446280991735537,0.025471428571428572,0.0009748524203069646,1.0382723889071719,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND card_entry_mode=MANUAL_KEYED,payment_channel,IVR_PHONE,card_entry_mode,MANUAL_KEYED,1626,0.02322857142857143,43,0.026445264452644526,0.025471428571428572,0.0009738358812159537,1.0382324799131333,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=afternoon AND payment_channel=API_SERVER,time_period,afternoon,payment_channel,API_SERVER,2534,0.0362,67,0.02644041041831097,0.025471428571428572,0.0009689818468823982,1.0380419121041884,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=morning AND payment_channel=POS_TERMINAL,time_period,morning,payment_channel,POS_TERMINAL,2536,0.03622857142857143,67,0.02641955835962145,0.025471428571428572,0.000948129788192878,1.0372232670630968,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Thursday AND payment_channel=IVR_PHONE,day_name,Thursday,payment_channel,IVR_PHONE,1401,0.020014285714285714,37,0.026409707351891507,0.025471428571428572,0.0009382787804629346,1.0368365197040972,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=3DS_PASS AND pin_verif_method=OFFLINE_PIN,auth_result,3DS_PASS,pin_verif_method,OFFLINE_PIN,2159,0.030842857142857144,57,0.026401111625752663,0.025471428571428572,0.000929683054324091,1.0364990542920283,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND merchant_country=GB,payment_channel,IVR_PHONE,merchant_country,GB,493,0.007042857142857143,13,0.02636916835699797,0.025471428571428572,0.0008977397855693993,1.035244971951687,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_present=True AND payment_channel=ATM,card_present,True,payment_channel,ATM,3438,0.049114285714285714,90,0.02617801047120419,0.025471428571428572,0.0007065818997756164,1.027740175538022,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND merchant_country=FR,payment_channel,IVR_PHONE,merchant_country,FR,497,0.0071,13,0.026156941649899398,0.025471428571428572,0.0006855130784708258,1.0269130204671664,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND merchant_country=CA,payment_channel,POS_TERMINAL,merchant_country,CA,421,0.006014285714285714,11,0.026128266033254157,0.025471428571428572,0.0006568374618255851,1.0257872250856932,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
tokenised=True AND payment_channel=WEB_BROWSER,tokenised,True,payment_channel,WEB_BROWSER,4597,0.06567142857142858,120,0.026103980857080704,0.025471428571428572,0.0006325522856521319,1.0248337969689565,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=False AND merchant_country=FR,cross_border,False,merchant_country,FR,2840,0.04057142857142857,74,0.026056338028169014,0.025471428571428572,0.0005849094567404421,1.022963355003831,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
cross_border=False AND merchant_country=KR,cross_border,False,merchant_country,KR,2804,0.04005714285714286,73,0.026034236804564907,0.025471428571428572,0.0005628082331363346,1.0220956681545392,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
day_name=Thursday AND payment_channel=API_SERVER,day_name,Thursday,payment_channel,API_SERVER,1460,0.02085714285714286,38,0.026027397260273973,0.025471428571428572,0.0005559686888454013,1.021827149870543,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=TOKEN_IN_APP AND auth_result=BIOMETRIC_FAIL,card_entry_mode,TOKEN_IN_APP,auth_result,BIOMETRIC_FAIL,1422,0.020314285714285715,37,0.026019690576652602,0.025471428571428572,0.0005482620052240303,1.0215245879785093,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=QR_CODE AND auth_result=CVV_FAIL,card_entry_mode,QR_CODE,auth_result,CVV_FAIL,1424,0.02034285714285714,37,0.02598314606741573,0.025471428571428572,0.0005117174959871594,1.0200898624335957,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=IVR_PHONE AND merchant_country=US,payment_channel,IVR_PHONE,merchant_country,US,462,0.0066,12,0.025974025974025976,0.025471428571428572,0.0005025974025974038,1.0197318105338296,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_present=False AND payment_channel=WEB_BROWSER,card_present,False,payment_channel,WEB_BROWSER,6667,0.09524285714285714,173,0.025948702564871758,0.025471428571428572,0.00047727399344318563,1.0187376217279995,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=late_evening AND payment_channel=ATM,time_period,late_evening,payment_channel,ATM,848,0.012114285714285715,22,0.025943396226415096,0.025471428571428572,0.00047196765498652357,1.0185292966063133,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=QR_CODE AND auth_result=BIOMETRIC_FAIL,card_entry_mode,QR_CODE,auth_result,BIOMETRIC_FAIL,1388,0.019828571428571428,36,0.025936599423631124,0.025471428571428572,0.00046517085220255244,1.018262456339977,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=SMART_WATCH AND merchant_country=CN,payment_channel,SMART_WATCH,merchant_country,CN,540,0.007714285714285714,14,0.025925925925925925,0.025471428571428572,0.00045449735449735323,1.0178434182921003,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=API_SERVER AND term_location=WEARABLE_PAY,payment_channel,API_SERVER,term_location,WEARABLE_PAY,1428,0.0204,37,0.025910364145658265,0.025471428571428572,0.000438935574229693,1.0172324678609526,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=MANUAL_KEYED AND auth_result=CVV_FAIL,card_entry_mode,MANUAL_KEYED,auth_result,CVV_FAIL,1468,0.02097142857142857,38,0.025885558583106268,0.025471428571428572,0.00041413001167769567,1.016258609544273,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND merchant_country=BR,payment_channel,API_SERVER,merchant_country,BR,541,0.007728571428571428,14,0.025878003696857672,0.025471428571428572,0.00040657512542910043,1.0159620071677156,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_present=False AND payment_channel=IVR_PHONE,card_present,False,payment_channel,IVR_PHONE,6465,0.09235714285714286,167,0.02583139984532096,0.025471428571428572,0.00035997127389238853,1.0141323551163586,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=3DS_FAIL AND pin_verif_method=SIGNATURE,auth_result,3DS_FAIL,pin_verif_method,SIGNATURE,2171,0.031014285714285713,56,0.025794564716720404,0.025471428571428572,0.0003231361452918323,1.0126862199497635,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND merchant_country=FR,payment_channel,MOBILE_APP,merchant_country,FR,504,0.0072,13,0.025793650793650792,0.025471428571428572,0.00032222222222222027,1.0126503396273445,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=SMART_WATCH AND term_location=ONLINE_PORTAL,payment_channel,SMART_WATCH,term_location,ONLINE_PORTAL,1437,0.020528571428571427,37,0.025748086290883786,0.025471428571428572,0.00027665771945521375,1.0108614920705916,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=False AND merchant_country=ID,cross_border,False,merchant_country,ID,2760,0.03942857142857143,71,0.02572463768115942,0.025471428571428572,0.0002532091097308467,1.0099409072805157,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
day_name=Saturday AND payment_channel=WEB_BROWSER,day_name,Saturday,payment_channel,WEB_BROWSER,1518,0.021685714285714287,39,0.025691699604743084,0.025471428571428572,0.00022027103331451192,1.0086477691149836,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND merchant_country=AU,payment_channel,WEB_BROWSER,merchant_country,AU,506,0.007228571428571429,13,0.025691699604743084,0.025471428571428572,0.00022027103331451192,1.0086477691149836,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
day_name=Saturday AND payment_channel=ATM,day_name,Saturday,payment_channel,ATM,1402,0.02002857142857143,36,0.025677603423680456,0.025471428571428572,0.0002061748522518836,1.0080943576318744,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=CVV_FAIL AND pin_verif_method=SIGNATURE,auth_result,CVV_FAIL,pin_verif_method,SIGNATURE,2223,0.03175714285714286,57,0.02564102564102564,0.025471428571428572,0.0001695970695970682,1.0066583257833959,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Wednesday AND payment_channel=POS_TERMINAL,day_name,Wednesday,payment_channel,POS_TERMINAL,1367,0.01952857142857143,35,0.025603511338697878,0.025471428571428572,0.00013208276726930576,1.005185526477202,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND merchant_country=FR,payment_channel,API_SERVER,merchant_country,FR,547,0.007814285714285715,14,0.025594149908592323,0.025471428571428572,0.00012272133716375103,1.0048179997764792,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND term_location=ONLINE_PORTAL,payment_channel,POS_TERMINAL,term_location,ONLINE_PORTAL,1368,0.019542857142857143,35,0.025584795321637425,0.025471428571428572,0.00011336675020885353,1.0044507417356252,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND card_entry_mode=TOKEN_IN_APP,payment_channel,POS_TERMINAL,card_entry_mode,TOKEN_IN_APP,1642,0.023457142857142857,42,0.025578562728380026,0.025471428571428572,0.00010713415695145362,1.0042060521517677,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=CONTACTLESS AND auth_result=3DS_PASS,card_entry_mode,CONTACTLESS,auth_result,3DS_PASS,1448,0.020685714285714286,37,0.025552486187845305,0.025471428571428572,8.105761641673259e-05,1.0031822956529284,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=QR_CODE AND auth_result=3DS_FAIL,card_entry_mode,QR_CODE,auth_result,3DS_FAIL,1448,0.020685714285714286,37,0.025552486187845305,0.025471428571428572,8.105761641673259e-05,1.0031822956529284,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=night AND payment_channel=WEB_BROWSER,time_period,night,payment_channel,WEB_BROWSER,2546,0.03637142857142857,65,0.025530243519245877,0.025471428571428572,5.881494781730459e-05,1.0023090557191314,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
time_period=afternoon AND payment_channel=WEB_BROWSER,time_period,afternoon,payment_channel,WEB_BROWSER,2512,0.035885714285714285,64,0.025477707006369428,0.025471428571428572,6.278434940856087e-06,1.000246489313438,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND term_location=ONLINE_PORTAL,payment_channel,API_SERVER,term_location,ONLINE_PORTAL,1457,0.020814285714285716,37,0.02539464653397392,0.025471428571428572,-7.678203745465143e-05,0.9969855621863009,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_present=False AND payment_channel=POS_TERMINAL,card_present,False,payment_channel,POS_TERMINAL,6460,0.09228571428571429,164,0.025386996904024767,0.025471428571428572,-8.443166740380523e-05,0.9966852402028792,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=WEB_BROWSER AND merchant_country=AE,payment_channel,WEB_BROWSER,merchant_country,AE,473,0.006757142857142857,12,0.02536997885835095,0.025471428571428572,-0.00010144971307762124,0.9960171172656009,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
card_present=False AND payment_channel=ATM,card_present,False,payment_channel,ATM,6429,0.09184285714285714,163,0.02535386529786903,0.025471428571428572,-0.00011756327355954069,0.9953845041227326,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Monday AND payment_channel=WEB_BROWSER,day_name,Monday,payment_channel,WEB_BROWSER,1422,0.020314285714285715,36,0.02531645569620253,0.025471428571428572,-0.0001549728752260407,0.9939158153304415,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND merchant_country=VN,payment_channel,MOBILE_APP,merchant_country,VN,474,0.0067714285714285715,12,0.02531645569620253,0.025471428571428572,-0.0001549728752260407,0.9939158153304415,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=WEB_BROWSER AND card_entry_mode=CHIP,payment_channel,WEB_BROWSER,card_entry_mode,CHIP,1703,0.02432857142857143,43,0.02524955960070464,0.025471428571428572,-0.00022186897072393186,0.9912894963821227,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND card_entry_mode=CHIP,payment_channel,ATM,card_entry_mode,CHIP,1624,0.0232,41,0.025246305418719212,0.025471428571428572,-0.00022512315270935973,0.9911617382559421,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND merchant_country=PH,payment_channel,ATM,merchant_country,PH,476,0.0068,12,0.025210084033613446,0.025471428571428572,-0.0002613445378151259,0.9897396984593052,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
payment_channel=POS_TERMINAL AND merchant_country=MY,payment_channel,POS_TERMINAL,merchant_country,MY,516,0.007371428571428571,13,0.025193798449612403,0.025471428571428572,-0.0002776301218161692,0.9891003317290343,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
time_period=evening AND payment_channel=WEB_BROWSER,time_period,evening,payment_channel,WEB_BROWSER,1707,0.024385714285714285,43,0.025190392501464556,0.025471428571428572,-0.0002810360699640156,0.9889666153126859,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_present=False AND payment_channel=MOBILE_APP,card_present,False,payment_channel,MOBILE_APP,6473,0.09247142857142857,163,0.02518152325042484,0.025471428571428572,-0.00028990532100373057,0.9886184114019848,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=ATM AND card_entry_mode=CONTACTLESS,payment_channel,ATM,card_entry_mode,CONTACTLESS,1709,0.024414285714285715,43,0.02516091281451141,0.025471428571428572,-0.0003105157569171617,0.9878092523924838,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=CVV_PASS AND pin_verif_method=OFFLINE_PIN,auth_result,CVV_PASS,pin_verif_method,OFFLINE_PIN,2187,0.03124285714285714,55,0.025148605395518976,0.025471428571428572,-0.0003228231759095958,0.9873260671263759,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=POS_TERMINAL AND merchant_country=SG,payment_channel,POS_TERMINAL,merchant_country,SG,517,0.007385714285714285,13,0.025145067698259187,0.025471428571428572,-0.00032636087316938525,0.9871871782827499,2,LOW_SIGNAL,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.
auth_result=AVS_FAIL AND pin_verif_method=NONE,auth_result,AVS_FAIL,pin_verif_method,NONE,2229,0.031842857142857145,56,0.02512337371018394,0.025471428571428572,-0.0003480548612446316,0.9863354793678496,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=MOBILE_APP AND card_entry_mode=TOKEN_IN_APP,payment_channel,MOBILE_APP,card_entry_mode,TOKEN_IN_APP,1713,0.02447142857142857,43,0.025102159953298307,0.025471428571428572,-0.0003692686181302647,0.9855026341732369,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
tokenised=True AND payment_channel=API_SERVER,tokenised,True,payment_channel,API_SERVER,4502,0.06431428571428571,113,0.025099955575299867,0.025471428571428572,-0.000371472996128705,0.9854160910100901,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
auth_result=BIOMETRIC_PASS AND pin_verif_method=SIGNATURE,auth_result,BIOMETRIC_PASS,pin_verif_method,SIGNATURE,2152,0.03074285714285714,54,0.02509293680297398,0.025471428571428572,-0.00037849176845459326,0.9851405362917434,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
payment_channel=API_SERVER AND term_location=MOBILE_APP,payment_channel,API_SERVER,term_location,MOBILE_APP,1355,0.019357142857142857,34,0.025092250922509225,0.025471428571428572,-0.0003791776489193467,0.9851136088478103,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
cross_border=False AND merchant_country=BR,cross_border,False,merchant_country,BR,2913,0.041614285714285715,73,0.025060075523515277,0.025471428571428572,-0.0004113530479132946,0.9838504131497865,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
auth_result=3DS_FAIL AND pin_verif_method=ONLINE_PIN,auth_result,3DS_FAIL,pin_verif_method,ONLINE_PIN,2122,0.030314285714285714,53,0.024976437323279924,0.025471428571428572,-0.0004949912481486476,0.9805668046155888,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_entry_mode=QR_CODE AND auth_result=BIOMETRIC_PASS,card_entry_mode,QR_CODE,auth_result,BIOMETRIC_PASS,1404,0.020057142857142857,35,0.02492877492877493,0.025471428571428572,-0.0005426536426536427,0.9786955945116349,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_present=True AND payment_channel=API_SERVER,card_present,True,payment_channel,API_SERVER,3414,0.04877142857142857,85,0.024897480960749854,0.025471428571428572,-0.0005739476106787177,0.9774670035067244,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Friday AND payment_channel=IVR_PHONE,day_name,Friday,payment_channel,IVR_PHONE,1447,0.02067142857142857,36,0.0248790601243953,0.025471428571428572,-0.0005923684470332709,0.9767438074636405,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
day_name=Friday AND payment_channel=ATM,day_name,Friday,payment_channel,ATM,1407,0.0201,35,0.024875621890547265,0.025471428571428572,-0.000595806680881307,0.976608823521205,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
