rule,support,support_rate,fraud_count,fraud_rate,global_fraud_rate,fraud_rate_diff,lift,order,strength,business_interpretation
low_mcc_entropy_flag AND high_device_diversity_flag AND low_mcc_entropy_x_card_not_present,586,0.008371428571428571,30,0.051194539249146756,0.025471428571428572,0.025723110677718184,2.0098809576221384,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_device_diversity_flag AND card_not_present_flag AND low_mcc_entropy_x_card_not_present,586,0.008371428571428571,30,0.051194539249146756,0.025471428571428572,0.025723110677718184,2.0098809576221384,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
low_spending_trend_flag AND night_transaction_flag AND cross_border_flag,451,0.0064428571428571425,23,0.050997782705099776,0.025471428571428572,0.025526354133671204,2.002156359706665,3,MEDIUM,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
low_country_diversity_flag AND cross_border_flag,1692,0.024171428571428573,86,0.0508274231678487,0.025471428571428572,0.025355994596420125,1.9954680996911995,2,WEAK,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.
low_country_diversity_flag AND cross_border_x_low_country_diversity,1692,0.024171428571428573,86,0.0508274231678487,0.025471428571428572,0.025355994596420125,1.9954680996911995,2,WEAK,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.
cross_border_flag AND cross_border_x_low_country_diversity,1692,0.024171428571428573,86,0.0508274231678487,0.025471428571428572,0.025355994596420125,1.9954680996911995,2,WEAK,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.
low_country_diversity_flag AND cross_border_flag AND cross_border_x_low_country_diversity,1692,0.024171428571428573,86,0.0508274231678487,0.025471428571428572,0.025355994596420125,1.9954680996911995,3,WEAK,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.
night_transaction_flag AND cross_border_x_low_country_diversity,592,0.008457142857142858,30,0.05067567567567568,0.025471428571428572,0.025204247104247107,1.9895105425111035,2,WEAK,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.
low_country_diversity_flag AND night_transaction_flag AND cross_border_flag,592,0.008457142857142858,30,0.05067567567567568,0.025471428571428572,0.025204247104247107,1.9895105425111035,3,WEAK,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.
low_country_diversity_flag AND night_transaction_flag AND cross_border_x_low_country_diversity,592,0.008457142857142858,30,0.05067567567567568,0.025471428571428572,0.025204247104247107,1.9895105425111035,3,WEAK,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.
night_transaction_flag AND cross_border_flag AND cross_border_x_low_country_diversity,592,0.008457142857142858,30,0.05067567567567568,0.025471428571428572,0.025204247104247107,1.9895105425111035,3,WEAK,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.
high_max_amount_30d_flag AND cross_border_flag AND tokenised_flag,568,0.008114285714285715,27,0.04753521126760563,0.025471428571428572,0.02206378269617706,1.866216931425908,3,WEAK,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
card_not_present_flag AND cross_border_x_low_country_diversity,1095,0.015642857142857142,51,0.04657534246575343,0.025471428571428572,0.021103913894324856,1.8285327945051821,2,WEAK,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
low_country_diversity_flag AND card_not_present_flag AND cross_border_flag,1095,0.015642857142857142,51,0.04657534246575343,0.025471428571428572,0.021103913894324856,1.8285327945051821,3,WEAK,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
low_country_diversity_flag AND card_not_present_flag AND cross_border_x_low_country_diversity,1095,0.015642857142857142,51,0.04657534246575343,0.025471428571428572,0.021103913894324856,1.8285327945051821,3,WEAK,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
card_not_present_flag AND cross_border_flag AND cross_border_x_low_country_diversity,1095,0.015642857142857142,51,0.04657534246575343,0.025471428571428572,0.021103913894324856,1.8285327945051821,3,WEAK,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
low_night_ratio_flag AND high_device_diversity_flag AND card_not_present_flag,519,0.007414285714285714,24,0.046242774566473986,0.025471428571428572,0.020771345995045414,1.8154762869619625,3,WEAK,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
low_night_ratio_flag AND high_device_diversity_flag,813,0.011614285714285714,36,0.04428044280442804,0.025471428571428572,0.01880901423299947,1.738435780319665,2,WEAK,User có nhiều thiết bị trong thời gian gần. Có thể là dấu hiệu account sharing hoặc account takeover.
low_mcc_entropy_flag AND night_transaction_flag AND cross_border_flag,467,0.006671428571428571,20,0.042826552462526764,0.025471428571428572,0.017355123891098192,1.6813565184390764,3,WEAK,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
night_transaction_flag AND card_not_present_flag AND cross_border_x_low_country_diversity,374,0.005342857142857143,16,0.0427807486631016,0.025471428571428572,0.01730932009167303,1.6795582761733663,3,WEAK,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
low_mcc_entropy_flag AND high_decline_rate_flag,709,0.010128571428571428,30,0.04231311706629055,0.025471428571428572,0.016841688494861975,1.661199211800526,2,WEAK,User có tỷ lệ giao dịch bị từ chối cao. Đây là tín hiệu lịch sử rủi ro cần khai thác.
low_mcc_entropy_flag AND high_device_diversity_flag AND tokenised_flag,399,0.0057,16,0.040100250626566414,0.025471428571428572,0.014628822055137842,1.5743227952101229,3,WEAK,User có nhiều thiết bị trong thời gian gần. Có thể là dấu hiệu account sharing hoặc account takeover.
low_spending_trend_flag AND high_decline_rate_flag,683,0.009757142857142857,27,0.03953147877013177,0.025471428571428572,0.0140600501987032,1.5519929971448256,2,WEAK,User có tỷ lệ giao dịch bị từ chối cao. Đây là tín hiệu lịch sử rủi ro cần khai thác.
high_decline_rate_flag AND low_mcc_entropy_x_card_not_present,440,0.006285714285714286,17,0.038636363636363635,0.025471428571428572,0.013164935064935063,1.5168510681690714,2,WEAK,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
low_mcc_entropy_flag AND high_decline_rate_flag AND card_not_present_flag,440,0.006285714285714286,17,0.038636363636363635,0.025471428571428572,0.013164935064935063,1.5168510681690714,3,WEAK,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
low_mcc_entropy_flag AND high_decline_rate_flag AND low_mcc_entropy_x_card_not_present,440,0.006285714285714286,17,0.038636363636363635,0.025471428571428572,0.013164935064935063,1.5168510681690714,3,WEAK,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_decline_rate_flag AND card_not_present_flag AND low_mcc_entropy_x_card_not_present,440,0.006285714285714286,17,0.038636363636363635,0.025471428571428572,0.013164935064935063,1.5168510681690714,3,WEAK,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
low_spending_trend_flag AND high_device_diversity_flag,899,0.012842857142857144,32,0.035595105672969966,0.025471428571428572,0.010123677101541394,1.3974522698305651,2,LOW_SIGNAL,User có nhiều thiết bị trong thời gian gần. Có thể là dấu hiệu account sharing hoặc account takeover.
high_max_amount_30d_flag AND high_device_diversity_flag AND card_not_present_flag,565,0.008071428571428571,20,0.035398230088495575,0.025471428571428572,0.009926801517067003,1.389722998426635,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_max_amount_30d_flag AND high_device_diversity_flag,876,0.012514285714285714,31,0.03538812785388128,0.025471428571428572,0.009916699282452705,1.3893263879818785,2,LOW_SIGNAL,User có nhiều thiết bị trong thời gian gần. Có thể là dấu hiệu account sharing hoặc account takeover.
low_spending_trend_flag AND high_decline_rate_flag AND card_not_present_flag,432,0.006171428571428572,15,0.034722222222222224,0.025471428571428572,0.009250793650793652,1.3631831494983486,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_max_amount_30d_flag AND night_transaction_flag AND cross_border_flag,455,0.0065,15,0.03296703296703297,0.025471428571428572,0.007495604395604396,1.2942749902929376,3,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
high_max_amount_30d_flag AND high_decline_rate_flag,707,0.0101,23,0.03253182461103253,0.025471428571428572,0.007060396039603959,1.277188851807222,2,LOW_SIGNAL,User có tỷ lệ giao dịch bị từ chối cao. Đây là tín hiệu lịch sử rủi ro cần khai thác.
low_spending_trend_flag AND high_device_diversity_flag AND tokenised_flag,419,0.005985714285714286,13,0.031026252983293555,0.025471428571428572,0.005554824411864983,1.2180805994562809,3,LOW_SIGNAL,User có nhiều thiết bị trong thời gian gần. Có thể là dấu hiệu account sharing hoặc account takeover.
high_max_amount_30d_flag AND high_decline_rate_flag AND card_not_present_flag,469,0.0067,13,0.02771855010660981,0.025471428571428572,0.0022471215351812374,1.088221260495057,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_max_amount_30d_flag AND high_device_diversity_flag AND tokenised_flag,407,0.0058142857142857145,11,0.02702702702702703,0.025471428571428572,0.0015555984555984566,1.0610722893392552,3,LOW_SIGNAL,User có nhiều thiết bị trong thời gian gần. Có thể là dấu hiệu account sharing hoặc account takeover.
night_transaction_flag AND card_not_present_flag,15230,0.21757142857142858,401,0.02632961260669731,0.025471428571428572,0.0008581840352687373,1.033692026062149,2,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
night_transaction_flag AND card_not_present_flag AND tokenised_flag,6837,0.09767142857142858,178,0.02603481058943981,0.025471428571428572,0.0005633820180112395,1.022118194762079,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
low_spending_trend_flag AND high_device_diversity_flag AND card_not_present_flag,580,0.008285714285714285,15,0.02586206896551724,0.025471428571428572,0.0003906403940886691,1.01533641479877,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
night_transaction_flag AND tokenised_flag,10469,0.14955714285714286,270,0.025790428885280353,0.025471428571428572,0.0003190003138517812,1.01252384855279,2,LOW_SIGNAL,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model."
card_not_present_flag AND tokenised_flag,20596,0.29422857142857145,529,0.02568459895125267,0.025471428571428572,0.0002131703798240979,1.008368999768753,2,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_ip_score_flag AND card_not_present_flag,4474,0.06391428571428572,113,0.025257040679481448,0.025471428571428572,-0.0002143878919471237,0.9915832011013468,2,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_ip_score_flag AND high_ip_score_x_card_not_present,4474,0.06391428571428572,113,0.025257040679481448,0.025471428571428572,-0.0002143878919471237,0.9915832011013468,2,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
card_not_present_flag AND high_ip_score_x_card_not_present,4474,0.06391428571428572,113,0.025257040679481448,0.025471428571428572,-0.0002143878919471237,0.9915832011013468,2,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_ip_score_flag AND card_not_present_flag AND high_ip_score_x_card_not_present,4474,0.06391428571428572,113,0.025257040679481448,0.025471428571428572,-0.0002143878919471237,0.9915832011013468,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
tokenised_flag AND high_ip_score_x_card_not_present,2031,0.029014285714285715,50,0.024618414574101428,0.025471428571428572,-0.0008530139973271442,0.9665109479456533,2,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_ip_score_flag AND card_not_present_flag AND tokenised_flag,2031,0.029014285714285715,50,0.024618414574101428,0.025471428571428572,-0.0008530139973271442,0.9665109479456533,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_ip_score_flag AND tokenised_flag AND high_ip_score_x_card_not_present,2031,0.029014285714285715,50,0.024618414574101428,0.025471428571428572,-0.0008530139973271442,0.9665109479456533,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
card_not_present_flag AND tokenised_flag AND high_ip_score_x_card_not_present,2031,0.029014285714285715,50,0.024618414574101428,0.025471428571428572,-0.0008530139973271442,0.9665109479456533,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
low_country_diversity_flag AND high_device_diversity_flag,1022,0.0146,25,0.02446183953033268,0.025471428571428572,-0.0010095890410958923,0.9603638626602846,2,LOW_SIGNAL,User có nhiều thiết bị trong thời gian gần. Có thể là dấu hiệu account sharing hoặc account takeover.
low_country_diversity_flag AND high_device_diversity_flag AND card_not_present_flag,659,0.009414285714285714,16,0.024279210925644917,0.025471428571428572,-0.0011922176457836546,0.9531939230483142,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
low_country_diversity_flag AND high_decline_rate_flag AND card_not_present_flag,540,0.007714285714285714,13,0.024074074074074074,0.025471428571428572,-0.0013973544973544978,0.9451403169855217,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_ip_score_flag AND cross_border_flag AND tokenised_flag,627,0.008957142857142858,15,0.023923444976076555,0.025471428571428572,-0.001547983595352017,0.9392266675969483,3,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
cross_border_flag AND tokenised_flag AND high_ip_score_x_card_not_present,421,0.006014285714285714,10,0.023752969121140142,0.025471428571428572,-0.0017184594502884301,0.9325338409869938,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_ip_score_flag AND tokenised_flag,3126,0.04465714285714286,73,0.023352527191298784,0.025471428571428572,-0.002118901380129788,0.9168126210829584,2,LOW_SIGNAL,"IP có điểm rủi ro cao. Đây là tín hiệu kỹ thuật quan trọng, nên kết hợp với hành vi user."
night_transaction_flag AND high_ip_score_x_card_not_present,1457,0.020814285714285716,34,0.023335621139327384,0.025471428571428572,-0.002135807432101188,0.916148894982006,2,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_ip_score_flag AND night_transaction_flag AND card_not_present_flag,1457,0.020814285714285716,34,0.023335621139327384,0.025471428571428572,-0.002135807432101188,0.916148894982006,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_ip_score_flag AND night_transaction_flag AND high_ip_score_x_card_not_present,1457,0.020814285714285716,34,0.023335621139327384,0.025471428571428572,-0.002135807432101188,0.916148894982006,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
night_transaction_flag AND card_not_present_flag AND high_ip_score_x_card_not_present,1457,0.020814285714285716,34,0.023335621139327384,0.025471428571428572,-0.002135807432101188,0.916148894982006,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_ip_score_flag AND night_transaction_flag,2313,0.033042857142857145,53,0.02291396454820579,0.025471428571428572,-0.00255746402322278,0.8995947943771202,2,LOW_SIGNAL,"IP có điểm rủi ro cao. Đây là tín hiệu kỹ thuật quan trọng, nên kết hợp với hành vi user."
high_ip_score_flag AND cross_border_flag,1418,0.020257142857142856,32,0.022566995768688293,0.025471428571428572,-0.002904432802740279,0.8859729129602807,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
low_country_diversity_flag AND high_decline_rate_flag,855,0.012214285714285714,19,0.022222222222222223,0.025471428571428572,-0.003249206349206349,0.8724372156789432,2,LOW_SIGNAL,User có tỷ lệ giao dịch bị từ chối cao. Đây là tín hiệu lịch sử rủi ro cần khai thác.
low_country_diversity_flag AND high_device_diversity_flag AND tokenised_flag,467,0.006671428571428571,10,0.021413276231263382,0.025471428571428572,-0.00405815234016519,0.8406782592195382,3,LOW_SIGNAL,User có nhiều thiết bị trong thời gian gần. Có thể là dấu hiệu account sharing hoặc account takeover.
night_transaction_flag AND tokenised_flag AND high_ip_score_x_card_not_present,670,0.009571428571428571,14,0.020895522388059702,0.025471428571428572,-0.00457590618336887,0.8203514117578122,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_ip_score_flag AND night_transaction_flag AND tokenised_flag,1057,0.0151,22,0.020813623462630087,0.025471428571428572,-0.004657805108798485,0.8171360865867112,3,LOW_SIGNAL,"IP có điểm rủi ro cao. Đây là tín hiệu kỹ thuật quan trọng, nên kết hợp với hành vi user."
card_not_present_flag AND cross_border_flag,9058,0.1294,175,0.019319938176197836,0.025471428571428572,-0.006151490395230736,0.7584944881289111,2,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
cross_border_flag AND tokenised_flag,6220,0.08885714285714286,120,0.01929260450160772,0.025471428571428572,-0.006178824069820853,0.7574213769559957,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
card_not_present_flag AND cross_border_flag AND tokenised_flag,4058,0.05797142857142857,78,0.019221291276490884,0.025471428571428572,-0.006250137294937688,0.7546216429357049,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
night_transaction_flag AND cross_border_flag,4648,0.0664,86,0.018502581755593803,0.025471428571428572,-0.0069688468158347686,0.7264053409375021,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
cross_border_flag AND high_ip_score_x_card_not_present,921,0.013157142857142857,17,0.018458197611292075,0.025471428571428572,-0.007013230960136497,0.724662833870132,2,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_ip_score_flag AND card_not_present_flag AND cross_border_flag,921,0.013157142857142857,17,0.018458197611292075,0.025471428571428572,-0.007013230960136497,0.724662833870132,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_ip_score_flag AND cross_border_flag AND high_ip_score_x_card_not_present,921,0.013157142857142857,17,0.018458197611292075,0.025471428571428572,-0.007013230960136497,0.724662833870132,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
card_not_present_flag AND cross_border_flag AND high_ip_score_x_card_not_present,921,0.013157142857142857,17,0.018458197611292075,0.025471428571428572,-0.007013230960136497,0.724662833870132,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
low_country_diversity_flag AND high_decline_rate_flag AND tokenised_flag,393,0.005614285714285714,7,0.017811704834605598,0.025471428571428572,-0.007659723736822974,0.6992817377579315,3,LOW_SIGNAL,User có tỷ lệ giao dịch bị từ chối cao. Đây là tín hiệu lịch sử rủi ro cần khai thác.
high_device_diversity_flag AND high_ip_score_flag,902,0.012885714285714285,15,0.01662971175166297,0.025471428571428572,-0.008841716819765602,0.6528770738173908,2,LOW_SIGNAL,"IP có điểm rủi ro cao. Đây là tín hiệu kỹ thuật quan trọng, nên kết hợp với hành vi user."
high_ip_score_flag AND night_transaction_flag AND cross_border_flag,482,0.006885714285714286,8,0.016597510373443983,0.025471428571428572,-0.008873918197984589,0.651612858183443,3,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
night_transaction_flag AND cross_border_flag AND tokenised_flag,2128,0.0304,35,0.01644736842105263,0.025471428571428572,-0.009024060150375941,0.6457183339729019,3,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
night_transaction_flag AND card_not_present_flag AND cross_border_flag,3041,0.043442857142857144,49,0.01611312068398553,0.025471428571428572,-0.009358307887443042,0.6325958765445805,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_device_diversity_flag AND high_ip_score_x_card_not_present,561,0.008014285714285715,9,0.016042780748663103,0.025471428571428572,-0.009428647822765469,0.6298343535650125,2,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_device_diversity_flag AND high_ip_score_flag AND card_not_present_flag,561,0.008014285714285715,9,0.016042780748663103,0.025471428571428572,-0.009428647822765469,0.6298343535650125,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_device_diversity_flag AND high_ip_score_flag AND high_ip_score_x_card_not_present,561,0.008014285714285715,9,0.016042780748663103,0.025471428571428572,-0.009428647822765469,0.6298343535650125,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_device_diversity_flag AND card_not_present_flag AND high_ip_score_x_card_not_present,561,0.008014285714285715,9,0.016042780748663103,0.025471428571428572,-0.009428647822765469,0.6298343535650125,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_device_diversity_flag AND night_transaction_flag AND tokenised_flag,1279,0.01827142857142857,20,0.01563721657544957,0.025471428571428572,-0.009834211995979003,0.6139120360524227,3,LOW_SIGNAL,User có nhiều thiết bị trong thời gian gần. Có thể là dấu hiệu account sharing hoặc account takeover.
high_device_diversity_flag AND cross_border_flag,1680,0.024,24,0.014285714285714285,0.025471428571428572,-0.011185714285714287,0.5608524957936063,2,LOW_SIGNAL,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.
high_device_diversity_flag AND night_transaction_flag,2818,0.04025714285714286,40,0.014194464158977998,0.025471428571428572,-0.011276964412450574,0.5572700455010992,2,LOW_SIGNAL,User có nhiều thiết bị trong thời gian gần. Có thể là dấu hiệu account sharing hoặc account takeover.
high_decline_rate_flag AND high_ip_score_x_card_not_present,432,0.006171428571428572,6,0.013888888888888888,0.025471428571428572,-0.011582539682539684,0.5452732597993394,2,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_decline_rate_flag AND high_ip_score_flag AND card_not_present_flag,432,0.006171428571428572,6,0.013888888888888888,0.025471428571428572,-0.011582539682539684,0.5452732597993394,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_decline_rate_flag AND high_ip_score_flag AND high_ip_score_x_card_not_present,432,0.006171428571428572,6,0.013888888888888888,0.025471428571428572,-0.011582539682539684,0.5452732597993394,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_decline_rate_flag AND card_not_present_flag AND high_ip_score_x_card_not_present,432,0.006171428571428572,6,0.013888888888888888,0.025471428571428572,-0.011582539682539684,0.5452732597993394,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_device_diversity_flag AND card_not_present_flag,5657,0.08081428571428571,78,0.013788226975428673,0.025471428571428572,-0.0116832015959999,0.5413213058216528,2,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_device_diversity_flag AND card_not_present_flag AND cross_border_flag,1093,0.015614285714285714,15,0.013723696248856358,0.025471428571428572,-0.011747732322572214,0.5387878504879109,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
high_device_diversity_flag AND card_not_present_flag AND tokenised_flag,2560,0.036571428571428574,35,0.013671875,0.025471428571428572,-0.011799553571428572,0.5367533651149747,3,LOW_SIGNAL,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác."
