feature_a,value_a,feature_b,value_b,support_train,fraud_count_train,fraud_rate_train,global_fraud_rate_train,fraud_rate_diff_train,lift_train,support_valid,fraud_count_valid,fraud_rate_valid,global_fraud_rate_valid,fraud_rate_diff_valid,lift_valid,lift_diff_valid_train,lift_ratio_valid_train,fraud_rate_diff_valid_train
card_present,False,payment_channel,ATM,6429,163,0.02535386529786903,0.025471428571428572,-0.00011756327355954069,0.9953845041227326,1391,36,0.025880661394680086,0.0252,0.0006806613946800863,1.0270103728047653,0.031625868682032654,1.0317725135555864,0.0005267960968110552
payment_channel,POS_TERMINAL,merchant_country,HK,497,8,0.01609657947686117,0.025471428571428572,-0.009374849094567404,0.6319464741336409,116,3,0.02586206896551724,0.0252,0.0006620689655172408,1.026272577996716,0.394326103863075,1.6239865532594115,0.009765489488656073
cross_border,False,merchant_country,CN,2762,68,0.024619840695148443,0.025471428571428572,-0.0008515878762801292,0.9665669369940499,582,15,0.02577319587628866,0.0252,0.0005731958762886583,1.0227458681066928,0.05617893111264283,1.0581221309195956,0.0011533551811402157
auth_result,BIOMETRIC_FAIL,pin_verif_method,ONLINE_PIN,2107,50,0.023730422401518746,0.025471428571428572,-0.0017410061699098256,0.9316486641089805,427,11,0.02576112412177986,0.0252,0.0005611241217798602,1.0222668302293596,0.0906181661203791,1.0972664573181983,0.002030701720261114
auth_result,3DS_FAIL,pin_verif_method,SIGNATURE,2171,56,0.025794564716720404,0.025471428571428572,0.0003231361452918323,1.0126862199497635,429,11,0.02564102564102564,0.0252,0.00044102564102563996,1.0175010175010175,0.004814797551254024,1.0047544801653747,-0.0001535390756947641
card_entry_mode,MANUAL_KEYED,auth_result,BIOMETRIC_PASS,1461,36,0.024640657084188913,0.025471428571428572,-0.0008307714872396593,0.967384181656323,351,9,0.02564102564102564,0.0252,0.00044102564102563996,1.0175010175010175,0.05011683584469451,1.0518065477430896,0.0010003685568367275
payment_channel,API_SERVER,card_entry_mode,CHIP,1693,46,0.027170702894270527,0.025471428571428572,0.0016992743228419552,1.0667129571502731,353,9,0.025495750708215296,0.0252,0.0002957507082152963,1.0117361392148927,-0.05497681793538045,0.9484614689309552,-0.0016749521860552306
card_entry_mode,TOKEN_IN_APP,auth_result,3DS_FAIL,1409,28,0.0198722498225692,0.025471428571428572,-0.005599178748859374,0.7801780637015389,275,7,0.025454545454545455,0.0252,0.0002545454545454552,1.0101010101010102,0.2299229463994713,1.2947057291176594,0.005582295631976257
day_name,Sunday,payment_channel,API_SERVER,1452,43,0.029614325068870524,0.025471428571428572,0.004142896497441952,1.1626487688283436,316,8,0.02531645569620253,0.0252,0.00011645569620253107,1.0046212577858147,-0.15802751104252888,0.864079749496608,-0.004297869372667993
day_name,Wednesday,payment_channel,POS_TERMINAL,1367,35,0.025603511338697878,0.025471428571428572,0.00013208276726930576,1.005185526477202,316,8,0.02531645569620253,0.0252,0.00011645569620253107,1.0046212577858147,-0.0005642686913873707,0.9994386412498361,-0.00028705564249534646
cross_border,True,merchant_country,ZA,721,17,0.023578363384188627,0.025471428571428572,-0.001893065187239945,0.925678876552554,158,4,0.02531645569620253,0.0252,0.00011645569620253107,1.0046212577858147,0.0789423812332607,1.085280524539979,0.0017380923120139044
card_present,True,payment_channel,SMART_WATCH,3563,84,0.023575638506876228,0.025471428571428572,-0.001895790064552344,0.9255718987556567,752,19,0.02526595744680851,0.0252,6.595744680850876e-05,1.0026173590003375,0.07704546024468084,1.0832409230066515,0.001690318939932281
payment_channel,POS_TERMINAL,merchant_country,KR,493,11,0.02231237322515213,0.025471428571428572,-0.0031590553462764424,0.8759765147283506,119,3,0.025210084033613446,0.0252,1.0084033613445842e-05,1.0004001600640255,0.12442364533567496,1.1420399315525258,0.0028977108084613165
auth_result,BIOMETRIC_PASS,pin_verif_method,ONLINE_PIN,2188,46,0.02102376599634369,0.025471428571428572,-0.0044476625750848806,0.8253862141021079,476,12,0.025210084033613446,0.0252,1.0084033613445842e-05,1.0004001600640255,0.17501394596191766,1.2120388513397535,0.004186318037269755
time_period,night,payment_channel,POS_TERMINAL,2372,46,0.0193929173693086,0.025471428571428572,-0.006078511202119972,0.7613596275107134,517,13,0.025145067698259187,0.0252,-5.493230174081348e-05,0.9978201467563169,0.23646051924560352,1.310576643928627,0.0057521503289505865
card_present,False,payment_channel,API_SERVER,6639,179,0.026961891851182408,0.025471428571428572,0.0014904632797538356,1.0585151035237064,1354,34,0.025110782865583457,0.0252,-8.921713441654294e-05,0.996459637523153,-0.06205546600055334,0.941374982052357,-0.0018511089855989503
cross_border,True,merchant_country,BR,720,16,0.022222222222222223,0.025471428571428572,-0.003249206349206349,0.8724372156789432,160,4,0.025,0.0252,-0.0001999999999999988,0.9920634920634921,0.11962627638454892,1.1371173456353953,0.0027777777777777783
card_present,False,payment_channel,IVR_PHONE,6465,167,0.02583139984532096,0.025471428571428572,0.00035997127389238853,1.0141323551163586,1453,36,0.02477632484514797,0.0252,-0.00042367515485202886,0.9831874938550782,-0.030944861261280376,0.9694863672629631,-0.0010550750001729892
payment_channel,API_SERVER,card_entry_mode,TOKEN_IN_APP,1622,43,0.02651048088779285,0.025471428571428572,0.0010390523163642772,1.0407928559425124,364,9,0.024725274725274724,0.0252,-0.000474725274725276,0.9811616954474097,-0.05963116049510264,0.9427060234922457,-0.001785206162518125
payment_channel,IVR_PHONE,term_location,ONLINE_PORTAL,1423,38,0.026704146170063246,0.025471428571428572,0.0012327175986346743,1.048396091926207,324,8,0.024691358024691357,0.0252,-0.0005086419753086435,0.9798157946306094,-0.06858029729559756,0.9345855075592839,-0.0020127881453718896
time_period,morning,payment_channel,ATM,2456,68,0.02768729641693811,0.025471428571428572,0.0022158678455095372,1.0869942508051977,527,13,0.024667931688804556,0.0252,-0.0005320683111954445,0.9788861781271649,-0.1081080726780328,0.9005440244982941,-0.0030193647281335535
payment_channel,API_SERVER,card_entry_mode,CONTACTLESS,1656,38,0.022946859903381644,0.025471428571428572,-0.002524568668046928,0.9008862553206478,365,9,0.024657534246575342,0.0252,-0.0005424657534246584,0.9784735812133072,0.07758732589265938,1.0861233306072817,0.001710674343193698
time_period,night,payment_channel,SMART_WATCH,2568,71,0.02764797507788162,0.025471428571428572,0.0021765465064530476,1.0854505078248533,487,12,0.024640657084188913,0.0252,-0.0005593429158110876,0.977803852547179,-0.10764665527767425,0.9008276697993202,-0.003007317993692707
auth_result,AVS_FAIL,pin_verif_method,OFFLINE_PIN,2237,52,0.0232454179704962,0.025471428571428572,-0.0022260106009323703,0.9126075479162838,487,12,0.024640657084188913,0.0252,-0.0005593429158110876,0.977803852547179,0.06519630463089521,1.071439583979242,0.001395239113692711
card_present,False,payment_channel,SMART_WATCH,6539,192,0.029362287811591985,0.025471428571428572,0.0038908592401634134,1.1527538680939085,1342,33,0.02459016393442623,0.0252,-0.0006098360655737711,0.975800156128025,-0.1769537119658835,0.8464948002256776,-0.004772123877165756
payment_channel,API_SERVER,merchant_country,ZA,529,14,0.026465028355387523,0.025471428571428572,0.000993599783958951,1.0390084043057357,122,3,0.02459016393442623,0.0252,-0.0006098360655737711,0.975800156128025,-0.06320824817771076,0.9391648336481827,-0.001874864420961294
day_name,Wednesday,payment_channel,WEB_BROWSER,1421,22,0.015482054890921885,0.025471428571428572,-0.009989373680506687,0.6078204387911004,326,8,0.024539877300613498,0.0252,-0.0006601226993865027,0.9738046547862499,0.3659842159951495,1.6021255473424576,0.009057822409691612
card_entry_mode,MANUAL_KEYED,auth_result,CVV_PASS,1526,42,0.027522935779816515,0.025471428571428572,0.0020515072083879433,1.0805415056574066,327,8,0.024464831804281346,0.0252,-0.0007351681957186544,0.9708266589000534,-0.10971484675735321,0.898463088107786,-0.0030581039755351695
time_period,night,payment_channel,IVR_PHONE,2481,70,0.028214429665457477,0.025471428571428572,0.0027430010940289046,1.1076893306685494,491,12,0.024439918533604887,0.0252,-0.0007600814663951128,0.969838037047813,-0.13785129362073634,0.8755505802217248,-0.003774511131852589
payment_channel,SMART_WATCH,term_location,KIOSK,1419,39,0.02748414376321353,0.025471428571428572,0.0020127151917849577,1.079018543704401,287,7,0.024390243902439025,0.0252,-0.0008097560975609749,0.9678668215253582,-0.1111517221790429,0.8969881252509028,-0.0030938998607745044
card_entry_mode,MANUAL_KEYED,auth_result,BIOMETRIC_FAIL,1456,31,0.021291208791208792,0.025471428571428572,-0.00418021978021978,0.8358859312308555,287,7,0.024390243902439025,0.0252,-0.0008097560975609749,0.9678668215253582,0.13198089029450266,1.157893420866966,0.0030990351112302333
payment_channel,MOBILE_APP,merchant_country,SG,497,6,0.012072434607645875,0.025471428571428572,-0.013398993963782697,0.47395985560023063,123,3,0.024390243902439025,0.0252,-0.0008097560975609749,0.9678668215253582,0.49390696592512756,2.042086071314098,0.01231780929479315
day_name,Tuesday,payment_channel,ATM,1362,29,0.021292217327459617,0.025471428571428572,-0.004179211243968955,0.8359255260359917,329,8,0.0243161094224924,0.0252,-0.0008838905775075991,0.9649249770830318,0.12899945104704014,1.1543193094059991,0.003023892095032784
card_entry_mode,CONTACTLESS,auth_result,3DS_FAIL,1480,40,0.02702702702702703,0.025471428571428572,0.0015555984555984566,1.0610722893392552,288,7,0.024305555555555556,0.0252,-0.0008944444444444442,0.9645061728395061,-0.09656611649974911,0.9089919524061134,-0.0027214714714714726
tokenised,True,payment_channel,POS_TERMINAL,4398,102,0.023192360163710776,0.025471428571428572,-0.0022790684077177957,0.910524515681298,990,24,0.024242424242424242,0.0252,-0.0009575757575757578,0.962000962000962,0.05147644631966397,1.0565349360468477,0.0010500640787134662
payment_channel,SMART_WATCH,term_location,ONLINE_PORTAL,1437,37,0.025748086290883786,0.025471428571428572,0.00027665771945521375,1.0108614920705916,289,7,0.02422145328719723,0.0252,-0.0009785467128027685,0.9611687812379853,-0.04969271083260629,0.9508412258521591,-0.001526633003686554
payment_channel,MOBILE_APP,term_location,BRANCH_COUNTER,1438,43,0.029902642559109873,0.025471428571428572,0.004431213987681301,1.1739680197070617,290,7,0.02413793103448276,0.0252,-0.001062068965517242,0.9578544061302682,-0.21611361357679348,0.815911838512746,-0.005764711524627115
cross_border,False,merchant_country,US,2750,86,0.03127272727272727,0.025471428571428572,0.0058012987012986995,1.2277570998827307,543,13,0.02394106813996317,0.0252,-0.0012589318600368313,0.950042386506475,-0.27771471337625575,0.7738032106052696,-0.007331659132764103
payment_channel,API_SERVER,term_location,ONLINE_PORTAL,1457,37,0.02539464653397392,0.025471428571428572,-7.678203745465143e-05,0.9969855621863009,293,7,0.023890784982935155,0.0252,-0.001309215017064845,0.9480470231323475,-0.0489385390539534,0.9509134917685779,-0.0015038615510387654
tokenised,True,payment_channel,ATM,4423,107,0.02419172507347954,0.025471428571428572,-0.0012797034979490328,0.9497592569509634,964,23,0.023858921161825725,0.0252,-0.0013410788381742755,0.9467825857867351,-0.002976671164228284,0.9968658666506182,-0.0003328039116538145
payment_channel,ATM,term_location,KIOSK,1401,42,0.029978586723768737,0.025471428571428572,0.0045071581523401655,1.1769495629073536,294,7,0.023809523809523808,0.0252,-0.001390476190476192,0.9448223733938019,-0.2321271895135517,0.8027721852898156,-0.006169062914244929
card_entry_mode,MANUAL_KEYED,auth_result,3DS_FAIL,1383,39,0.028199566160520606,0.025471428571428572,0.002728137589092034,1.1071057942997433,294,7,0.023809523809523808,0.0252,-0.001390476190476192,0.9448223733938019,-0.1622834209059414,0.8534165184619921,-0.004390042350996798
auth_result,CVV_FAIL,pin_verif_method,SIGNATURE,2223,57,0.02564102564102564,0.025471428571428572,0.0001695970695970682,1.0066583257833959,462,11,0.023809523809523808,0.0252,-0.001390476190476192,0.9448223733938019,-0.06183595238959394,0.9385730473345607,-0.001831501831501832
payment_channel,MOBILE_APP,merchant_country,JP,502,7,0.013944223107569721,0.025471428571428572,-0.011527205463858851,0.5474456632248348,84,2,0.023809523809523808,0.0252,-0.001390476190476192,0.9448223733938019,0.39737671016896714,1.7258742467741335,0.009865300701954087
auth_result,CVV_FAIL,pin_verif_method,OFFLINE_PIN,2181,49,0.02246675836772123,0.025471428571428572,-0.0030046702037073436,0.8820376252049837,464,11,0.023706896551724137,0.0252,-0.0014931034482758634,0.9407498631636562,0.05871223795867242,1.0665643224442534,0.0012401381840029084
payment_channel,POS_TERMINAL,card_entry_mode,CONTACTLESS,1575,38,0.02412698412698413,0.025471428571428572,-0.0013444444444444432,0.947217548451424,338,8,0.023668639053254437,0.0252,-0.0015313609467455629,0.9392317084624776,-0.00798583998894642,0.9915691585385307,-0.0004583450737296914
auth_result,CVV_PASS,pin_verif_method,SIGNATURE,2249,63,0.028012449977767896,0.025471428571428572,0.0025410214063393242,1.0997596738327273,465,11,0.023655913978494623,0.0252,-0.0015440860215053774,0.9387267451783581,-0.16103292865436925,0.8535744369069885,-0.004356535999273273
cross_border,False,merchant_country,MY,2809,80,0.02847988608045568,0.025471428571428572,0.0030084575090271078,1.1181110631698807,592,14,0.02364864864864865,0.0252,-0.0015513513513513502,0.9384384384384384,-0.1796726247314423,0.8393069959782244,-0.00483123743180703
day_name,Monday,payment_channel,SMART_WATCH,1425,50,0.03508771929824561,0.025471428571428572,0.00961629072681704,1.3775324458088574,297,7,0.02356902356902357,0.0252,-0.0016309764309764309,0.9352787130564908,-0.44225373275236657,0.6789522201260116,-0.011518695729222043
payment_channel,MOBILE_APP,card_entry_mode,QR_CODE,1644,37,0.022506082725060828,0.025471428571428572,-0.0029653458463677444,0.8835814866821413,341,8,0.02346041055718475,0.0252,-0.0017395894428152495,0.9309686729041567,0.04738718622201543,1.0536308035904238,0.0009543278321239232
payment_channel,ATM,term_location,BRANCH_COUNTER,1418,34,0.023977433004231313,0.025471428571428572,-0.0014939955671972593,0.9413462200202983,299,7,0.023411371237458192,0.0252,-0.001788628762541808,0.9290226681531029,-0.01232355186719547,0.9869085862438176,-0.0005660617667731203
payment_channel,WEB_BROWSER,term_location,POS_TERMINAL,1485,31,0.020875420875420877,0.025471428571428572,-0.004596007696007695,0.8195622329105223,299,7,0.023411371237458192,0.0252,-0.001788628762541808,0.9290226681531029,0.10946043524258053,1.1335596367347147,0.0025359503620373154
day_name,Tuesday,payment_channel,POS_TERMINAL,1433,34,0.02372644801116539,0.025471428571428572,-0.0017449805602631832,0.9314926308365548,342,8,0.023391812865497075,0.0252,-0.0018081871345029255,0.92824654228163,-0.0032460885549248086,0.9965151742010834,-0.000334635145668314
payment_channel,API_SERVER,card_entry_mode,MAGSTRIPE,1705,46,0.026979472140762465,0.025471428571428572,0.001508043569333893,1.0592052999738488,343,8,0.023323615160349854,0.0252,-0.0018763848396501463,0.9255402841408672,-0.13366501583298163,0.8738063180857496,-0.003655856980412611
payment_channel,IVR_PHONE,term_location,WEARABLE_PAY,1413,34,0.024062278839348902,0.025471428571428572,-0.0014091497320796696,0.9446772399071358,301,7,0.023255813953488372,0.0252,-0.0019441860465116284,0.9228497600590624,-0.021827479848073428,0.9768942450364175,-0.0008064648858605306
card_entry_mode,CHIP,auth_result,CVV_PASS,1463,47,0.03212576896787423,0.025471428571428572,0.006654340396445659,1.2612472393444734,302,7,0.023178807947019868,0.0252,-0.002021192052980132,0.919793966151582,-0.3414532731928913,0.7292733230483555,-0.008946961020854363
auth_result,AVS_PASS,pin_verif_method,OFFLINE_PIN,2147,59,0.027480204937121566,0.025471428571428572,0.0020087763656929936,1.0788639066733088,475,11,0.023157894736842106,0.0252,-0.0020421052631578937,0.9189640768588138,-0.15989982981449502,0.8517886920887575,-0.004322310200279459
auth_result,CVV_PASS,pin_verif_method,NONE,2255,56,0.02483370288248337,0.025471428571428572,-0.0006377256889452017,0.9749630969006371,476,11,0.023109243697478993,0.0252,-0.0020907563025210074,0.9170334800586902,-0.05792961684194686,0.9405827584995933,-0.0017244591850043775
payment_channel,WEB_BROWSER,term_location,ONLINE_PORTAL,1454,45,0.030949105914718018,0.025471428571428572,0.005477677343289446,1.2150518306395184,303,7,0.0231023102310231,0.0252,-0.0020976897689768993,0.9167583425009167,-0.2982934881386017,0.7545014283579143,-0.007846795683694917
tokenised,False,payment_channel,API_SERVER,5551,151,0.027202305890830482,0.025471428571428572,0.00173087731940191,1.0679536805149377,1216,28,0.023026315789473683,0.0252,-0.0021736842105263172,0.9137426900584795,-0.15421099045645814,0.8556014234271815,-0.004175990101356799
card_entry_mode,CONTACTLESS,auth_result,BIOMETRIC_PASS,1455,32,0.021993127147766325,0.025471428571428572,-0.0034783014236622473,0.8634430175791602,304,7,0.023026315789473683,0.0252,-0.0021736842105263172,0.9137426900584795,0.050299672479319324,1.0582547665532,0.0010331886417073582
payment_channel,POS_TERMINAL,card_entry_mode,MAGSTRIPE,1554,42,0.02702702702702703,0.025471428571428572,0.0015555984555984566,1.0610722893392552,348,8,0.022988505747126436,0.0252,-0.0022114942528735637,0.9122422915526364,-0.14882999778661887,0.8597362308471614,-0.004038521279900592
payment_channel,SMART_WATCH,card_entry_mode,MAGSTRIPE,1676,40,0.02386634844868735,0.025471428571428572,-0.0016050801227412217,0.9369850765048314,348,8,0.022988505747126436,0.0252,-0.0022114942528735637,0.9122422915526364,-0.024742784952195063,0.9735931910270285,-0.0008778427015609137
cross_border,False,merchant_country,DE,2769,78,0.028169014084507043,0.025471428571428572,0.002697585513078471,1.1059063297338716,610,14,0.022950819672131147,0.0252,-0.0022491803278688535,0.9107468123861566,-0.19515951734771497,0.8235297936867686,-0.005218194412375896
tokenised,False,payment_channel,SMART_WATCH,5491,146,0.026588963758878165,0.025471428571428572,0.0011175351874495934,1.0438740679312797,1177,27,0.022939677145284623,0.0252,-0.002260322854715377,0.9103046486224057,-0.133569419308874,0.8720445077770513,-0.003649286613593542
payment_channel,POS_TERMINAL,card_entry_mode,MANUAL_KEYED,1687,39,0.023117960877296978,0.025471428571428572,-0.002353467694131594,0.907603623898367,349,8,0.022922636103151862,0.0252,-0.0022773638968481384,0.9096284167917406,0.0020247928933735393,1.0022309208974352,-0.00019532477414511626
cross_border,False,merchant_country,IN,2822,65,0.02303330970942594,0.025471428571428572,-0.002438118862002632,0.904280246584305,568,13,0.022887323943661973,0.0252,-0.0023126760563380276,0.9082271406215069,0.003946894037201942,1.0043646790336798,-0.00014598576576396738
payment_channel,IVR_PHONE,term_location,MOBILE_APP,1407,40,0.028429282160625444,0.025471428571428572,0.0029578535891968717,1.11612436973852,307,7,0.02280130293159609,0.0252,-0.0023986970684039093,0.9048136083966702,-0.21131076134184967,0.8106745378187297,-0.005627979229029353
payment_channel,SMART_WATCH,card_entry_mode,CHIP,1694,45,0.026564344746162927,0.025471428571428572,0.0010929161747343548,1.0429075335005076,395,9,0.02278481012658228,0.0252,-0.0024151898734177217,0.9041591320072333,-0.13874840149327428,0.8669600152426487,-0.0037795346195806483
auth_result,AVS_PASS,pin_verif_method,NONE,2143,70,0.032664489034064395,0.025471428571428572,0.007193060462635823,1.282397213900453,484,11,0.022727272727272728,0.0252,-0.0024727272727272723,0.9018759018759019,-0.380521312024551,0.7032734408627913,-0.009937216306791667
day_name,Wednesday,payment_channel,SMART_WATCH,1367,33,0.024140453547915143,0.025471428571428572,-0.001330975023513429,0.9477463535356477,308,7,0.022727272727272728,0.0252,-0.0024727272727272723,0.9018759018759019,-0.04587045165974579,0.9516004968626651,-0.0014131808206424151
payment_channel,IVR_PHONE,card_entry_mode,MAGSTRIPE,1625,43,0.02646153846153846,0.025471428571428572,0.000990109890109888,1.0388713922084645,354,8,0.022598870056497175,0.0252,-0.002601129943502825,0.896780557797507,-0.1420908344109575,0.863225769484207,-0.003862668405041285
time_period,evening,payment_channel,POS_TERMINAL,1702,38,0.022326674500587545,0.025471428571428572,-0.003144754070841027,0.8765379781498195,399,9,0.022556390977443608,0.0252,-0.0026436090225563924,0.895094880057286,0.018556901907466505,1.0211706752575234,0.00022971647685606292
cross_border,False,merchant_country,AU,2766,67,0.024222704266088215,0.025471428571428572,-0.0012487243053403568,0.9509754899754207,621,14,0.02254428341384863,0.0252,-0.0026557165861513694,0.8946144211844694,-0.05636106879095126,0.9407334149767189,-0.0016784208522395844
payment_channel,POS_TERMINAL,merchant_country,US,481,10,0.02079002079002079,0.025471428571428572,-0.004681407781407781,0.8162094533378886,89,2,0.02247191011235955,0.0252,-0.0027280898876404502,0.8917424647761726,0.07553301143828395,1.0925412099024956,0.0016818893223387588
cross_border,False,merchant_country,SG,2858,68,0.023792862141357594,0.025471428571428572,-0.0016785664300709782,0.9341000279837529,581,13,0.022375215146299483,0.0252,-0.002824784853700517,0.8879053629483922,-0.04619466503536074,0.9505463391478343,-0.0014176469950581104
auth_result,AVS_PASS,pin_verif_method,SIGNATURE,2157,60,0.027816411682892908,0.025471428571428572,0.002344983111464336,1.092063274146104,447,10,0.02237136465324385,0.0252,-0.002828635346756151,0.8877525656049147,-0.20431070854118938,0.8129131212531112,-0.005445047029649059
cross_border,False,merchant_country,JP,2780,69,0.024820143884892086,0.025471428571428572,-0.0006512846865364859,0.9744307750658698,584,13,0.02226027397260274,0.0252,-0.0029397260273972617,0.8833442052620134,-0.09108656980385643,0.9065233025873773,-0.0025598699122893476
payment_channel,POS_TERMINAL,merchant_country,AE,500,17,0.034,0.025471428571428572,0.00852857142857143,1.334828939988783,90,2,0.022222222222222223,0.0252,-0.002977777777777777,0.8818342151675486,-0.4529947248212344,0.6606346237251376,-0.01177777777777778
payment_channel,MOBILE_APP,merchant_country,ID,478,15,0.03138075313807531,0.025471428571428572,0.0059093245666467405,1.2319981602160808,90,2,0.022222222222222223,0.0252,-0.002977777777777777,0.8818342151675486,-0.3501639450485322,0.715775593607305,-0.00915853091585309
payment_channel,WEB_BROWSER,card_entry_mode,TOKEN_IN_APP,1701,38,0.022339800117577895,0.025471428571428572,-0.0031316284538506767,0.8770532856031703,362,8,0.022099447513812154,0.0252,-0.0031005524861878464,0.8769622029290537,-9.108267411661597e-05,0.9998961480727478,-0.0002403526037657415
cross_border,True,merchant_country,US,692,14,0.02023121387283237,0.025471428571428572,-0.005240214698596202,0.7942708755458586,136,3,0.022058823529411766,0.0252,-0.003141176470588234,0.8753501400560224,0.08107926451016378,1.1020801163738534,0.0018276096565793959
auth_result,3DS_FAIL,pin_verif_method,NONE,2147,60,0.027945971122496506,0.025471428571428572,0.002474542551067934,1.097149735599975,454,10,0.022026431718061675,0.0252,-0.003173568281938325,0.8740647507167332,-0.2230849848832419,0.7966686055318449,-0.005919539404434831
payment_channel,ATM,merchant_country,KR,487,12,0.024640657084188913,0.025471428571428572,-0.0008307714872396593,0.967384181656323,137,3,0.021897810218978103,0.0252,-0.003302189781021897,0.8689607229753216,-0.09842345868100144,0.8982581466127116,-0.0027428468652108094
payment_channel,MOBILE_APP,term_location,MOBILE_APP,1405,31,0.02206405693950178,0.025471428571428572,-0.0034073716319267915,0.8662276981296269,320,7,0.021875,0.0252,-0.0033250000000000016,0.8680555555555555,0.001827857425928614,1.0021101338917762,-0.00018905693950178187
day_name,Sunday,payment_channel,MOBILE_APP,1469,30,0.02042205582028591,0.025471428571428572,-0.005049372751142662,0.8017632683230587,324,7,0.021604938271604937,0.0252,-0.003595061728395063,0.8573388203017832,0.05557555197872455,1.0693166588008551,0.001182882451319027
day_name,Friday,payment_channel,ATM,1407,35,0.024875621890547265,0.025471428571428572,-0.000595806680881307,0.976608823521205,232,5,0.021551724137931036,0.0252,-0.0036482758620689643,0.8552271483305967,-0.12138167519060838,0.8757110593894979,-0.003323897752616229
day_name,Sunday,payment_channel,IVR_PHONE,1394,32,0.02295552367288379,0.025471428571428572,-0.002515904898544783,0.9012263920930259,325,7,0.021538461538461538,0.0252,-0.0036615384615384626,0.8547008547008547,-0.046525537392171246,0.9483753041979888,-0.0014170621344222513
payment_channel,SMART_WATCH,merchant_country,US,486,10,0.0205761316872428,0.025471428571428572,-0.004895296884185774,0.8078122367397621,93,2,0.021505376344086023,0.0252,-0.003694623655913977,0.8533879501621437,0.04557571342238165,1.0564186952031098,0.0009292446568432249
card_present,True,payment_channel,WEB_BROWSER,3538,76,0.02148106274731487,0.025471428571428572,-0.0039903658241137036,0.8433395357891423,794,17,0.021410579345088162,0.0252,-0.0037894206549118382,0.8496261644876255,0.0062866286984831765,1.0074544444132412,-7.048340222670646e-05
card_entry_mode,QR_CODE,auth_result,CVV_PASS,1565,32,0.020447284345047924,0.025471428571428572,-0.005024144226380648,0.8027537319985163,327,7,0.021406727828746176,0.0252,-0.003793272171253824,0.8494733265375467,0.04671959453903041,1.0581991607370287,0.0009594434836982524
day_name,Saturday,payment_channel,POS_TERMINAL,1366,24,0.017569546120058566,0.025471428571428572,-0.007901882451370006,0.6897746653977003,328,7,0.021341463414634148,0.0252,-0.0038585365853658522,0.8468834688346885,0.1571088034369882,1.2277682989685281,0.0037719172945755823
payment_channel,ATM,card_entry_mode,MAGSTRIPE,1629,36,0.022099447513812154,0.025471428571428572,-0.003371981057616418,0.8676171205646948,375,8,0.021333333333333333,0.0252,-0.0038666666666666676,0.8465608465608465,-0.02105627400384824,0.9757309134634474,-0.0007661141804788212
auth_result,AVS_PASS,pin_verif_method,ONLINE_PIN,2279,64,0.028082492321193506,0.025471428571428572,0.0026110637497649344,1.1025095134512313,470,10,0.02127659574468085,0.0252,-0.00392340425531915,0.8443093549476528,-0.25820015850357847,0.7658068650481475,-0.006805896576512656
card_entry_mode,TOKEN_IN_APP,auth_result,BIOMETRIC_FAIL,1422,37,0.026019690576652602,0.025471428571428572,0.0005482620052240303,1.0215245879785093,282,6,0.02127659574468085,0.0252,-0.00392340425531915,0.8443093549476528,-0.1772152330308565,0.826518875861749,-0.004743094831971752
card_present,True,payment_channel,IVR_PHONE,3437,82,0.0238580157113762,0.025471428571428572,-0.0016134128600523712,0.9366579359485889,752,16,0.02127659574468085,0.0252,-0.00392340425531915,0.8443093549476528,-0.09234858100093613,0.9014062889364008,-0.0025814199666953502
payment_channel,IVR_PHONE,card_entry_mode,CONTACTLESS,1674,39,0.023297491039426525,0.025471428571428572,-0.0021739375320020474,0.9146519196634081,379,8,0.021108179419525065,0.0252,-0.004091820580474935,0.8376261674414708,-0.0770257522219373,0.9157868130139938,-0.0021893116199014594
payment_channel,WEB_BROWSER,merchant_country,AE,473,12,0.02536997885835095,0.025471428571428572,-0.00010144971307762124,0.9960171172656009,95,2,0.021052631578947368,0.0252,-0.004147368421052632,0.835421888053467,-0.16059522921213398,0.8387625802136975,-0.004317347279403583
payment_channel,IVR_PHONE,merchant_country,SG,501,18,0.03592814371257485,0.025471428571428572,0.010456715141146277,1.4105272349300277,96,2,0.020833333333333332,0.0252,-0.004366666666666668,0.8267195767195766,-0.5838076582104511,0.5861067802597097,-0.015094810379241517
payment_channel,IVR_PHONE,card_entry_mode,MANUAL_KEYED,1626,43,0.026445264452644526,0.025471428571428572,0.0009738358812159537,1.0382324799131333,384,8,0.020833333333333332,0.0252,-0.004366666666666668,0.8267195767195766,-0.21151290319355665,0.7962759708620082,-0.005611931119311193
card_entry_mode,QR_CODE,auth_result,3DS_FAIL,1448,37,0.025552486187845305,0.025471428571428572,8.105761641673259e-05,1.0031822956529284,288,6,0.020833333333333332,0.0252,-0.004366666666666668,0.8267195767195766,-0.17646271893335175,0.8240970554184304,-0.004719152854511972
payment_channel,WEB_BROWSER,card_entry_mode,CONTACTLESS,1689,35,0.020722320899940794,0.025471428571428572,-0.0047491076714877775,0.8135515776757463,336,7,0.020833333333333332,0.0252,-0.004366666666666668,0.8267195767195766,0.01316799904383037,1.016185818316848,0.00011101243339253775
day_name,Sunday,payment_channel,WEB_BROWSER,1442,40,0.027739251040221916,0.025471428571428572,0.0022678224687933436,1.0890339724147695,339,7,0.02064896755162242,0.0252,-0.004551032448377582,0.8194034742707309,-0.2696304981440386,0.7524131425408276,-0.007090283488599497
