rule,support,support_rate,fraud_count,fraud_rate,global_fraud_rate,fraud_rate_diff,lift,order,strength,business_interpretation,feature_a,value_a,feature_b,value_b
low_country_diversity_flag AND tokenised_flag AND cross_border_x_low_country_diversity,743,0.010614285714285715,41,0.05518169582772544,0.025471428571428572,0.029710267256296868,2.166415427897241,3,MEDIUM,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.,,,,
cross_border_flag AND tokenised_flag AND cross_border_x_low_country_diversity,743,0.010614285714285715,41,0.05518169582772544,0.025471428571428572,0.029710267256296868,2.166415427897241,3,MEDIUM,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.,,,,
high_max_amount_30d_flag AND high_ip_score_flag,680,0.009714285714285713,37,0.054411764705882354,0.025471428571428572,0.028940336134453782,2.1361881825080005,2,MEDIUM,"IP có điểm rủi ro cao. Đây là tín hiệu kỹ thuật quan trọng, nên kết hợp với hành vi user.",,,,
low_night_ratio_flag AND high_decline_rate_flag AND card_not_present_flag,466,0.006657142857142857,25,0.0536480686695279,0.025471428571428572,0.028176640098099327,2.106205724546805,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_mcc_entropy_flag AND high_device_diversity_flag,862,0.012314285714285715,46,0.05336426914153132,0.025471428571428572,0.02789284057010275,2.09506384739607,2,MEDIUM,User có nhiều thiết bị trong thời gian gần. Có thể là dấu hiệu account sharing hoặc account takeover.,,,,
high_max_amount_30d_flag AND card_not_present_flag AND cross_border_flag,896,0.0128,47,0.052455357142857144,0.025471428571428572,0.026983928571428572,2.059380257992148,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_spending_trend_flag AND card_not_present_flag AND cross_border_flag,935,0.013357142857142857,49,0.052406417112299465,0.025471428571428572,0.026934988540870893,2.057458888312374,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
high_max_amount_30d_flag AND cross_border_flag,1396,0.019942857142857144,73,0.052292263610315186,0.025471428571428572,0.026820835038886614,2.0529772589579713,2,MEDIUM,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.,,,,
low_night_ratio_flag AND high_decline_rate_flag,727,0.010385714285714286,38,0.052269601100412656,0.025471428571428572,0.026798172528984084,2.052087536191187,2,MEDIUM,User có tỷ lệ giao dịch bị từ chối cao. Đây là tín hiệu lịch sử rủi ro cần khai thác.,,,,
low_spending_trend_flag AND cross_border_flag,1410,0.020142857142857143,73,0.05177304964539007,0.025471428571428572,0.026301621073961497,2.032593087592431,2,MEDIUM,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.,,,,
high_device_diversity_flag AND low_mcc_entropy_x_card_not_present,586,0.008371428571428571,30,0.051194539249146756,0.025471428571428572,0.025723110677718184,2.0098809576221384,2,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_mcc_entropy_flag AND high_device_diversity_flag AND card_not_present_flag,586,0.008371428571428571,30,0.051194539249146756,0.025471428571428572,0.025723110677718184,2.0098809576221384,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_mcc_entropy_flag AND high_device_diversity_flag AND low_mcc_entropy_x_card_not_present,586,0.008371428571428571,30,0.051194539249146756,0.025471428571428572,0.025723110677718184,2.0098809576221384,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
high_device_diversity_flag AND card_not_present_flag AND low_mcc_entropy_x_card_not_present,586,0.008371428571428571,30,0.051194539249146756,0.025471428571428572,0.025723110677718184,2.0098809576221384,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_spending_trend_flag AND night_transaction_flag AND cross_border_flag,451,0.0064428571428571425,23,0.050997782705099776,0.025471428571428572,0.025526354133671204,2.002156359706665,3,MEDIUM,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.,,,,
payment_channel=SMART_WATCH AND merchant_country=ZA,471,0.006728571428571428,24,0.050955414012738856,0.025471428571428572,0.025483985441310284,2.000492978626876,2,MEDIUM,Một số tổ hợp kênh thanh toán và quốc gia merchant có fraud rate cao hơn baseline.,payment_channel,SMART_WATCH,merchant_country,ZA
